id,num_cards,credit_limit,utilization_ratio,max_utilization_ratio,late_payments
109656,2,1799.87,0.441,0.454,2
104067,1,16845.74,0.632,0.778,2
110569,2,21819.93,0.385,0.429,0
106890,1,37965.03,0.29,0.377,1
104473,0,0.0,0.0,0.0,0
106364,0,0.0,0.0,0.0,0
113519,0,0.0,0.0,0.0,0
102613,0,0.0,0.0,0.0,0
105462,2,36548.31,0.166,0.214,0
111020,2,6087.31,0.28,0.414,1
109880,0,0.0,0.0,0.0,0
114211,1,19473.94,0.308,0.468,1
102930,0,0.0,0.0,0.0,0
101054,0,0.0,0.0,0.0,0
105382,0,0.0,0.0,0.0,0
104013,2,33487.08,0.564,0.703,0
101994,1,6474.99,0.405,0.44,0
110571,1,8669.32,0.584,0.651,1
102624,1,23946.6,0.62,0.708,0
104734,0,0.0,0.0,0.0,0
101946,0,0.0,0.0,0.0,0
109742,4,26883.53,0.064,0.293,0
106605,3,3239.37,0.433,0.467,0
110650,2,39416.6,0.249,0.432,0
113119,0,0.0,0.0,0.0,0
105414,0,0.0,0.0,0.0,0
111079,0,0.0,0.0,0.0,0
114340,0,0.0,0.0,0.0,0
114039,0,0.0,0.0,0.0,0
109451,0,0.0,0.0,0.0,0
107663,0,0.0,0.0,0.0,0
101460,0,0.0,0.0,0.0,0
114791,0,0.0,0.0,0.0,0
106509,1,20381.91,0.182,0.302,1
103538,1,56309.76,0.316,0.462,0
109906,0,0.0,0.0,0.0,0
106568,2,18044.42,0.317,0.489,1
109482,1,26769.36,0.346,0.436,3
103435,1,19274.91,0.518,0.629,1
103916,2,34247.44,0.486,0.587,1
107303,0,0.0,0.0,0.0,0
100715,1,32878.71,0.483,0.582,0
111295,2,10195.46,0.011,0.056,0
114374,0,0.0,0.0,0.0,0
114737,0,0.0,0.0,0.0,0
108246,1,2550.74,0.467,0.656,2
103111,0,0.0,0.0,0.0,0
114573,1,19448.44,0.252,0.391,0
104578,0,0.0,0.0,0.0,0
105306,3,56057.01,0.281,0.285,1
111836,1,22609.28,0.558,0.665,1
106692,1,25646.38,0.0,0.052,0
103129,1,63352.11,0.115,0.276,0
102757,0,0.0,0.0,0.0,0
111321,1,17789.0,0.599,0.761,1
104870,1,20704.08,0.217,0.345,1
105204,0,0.0,0.0,0.0,0
104499,1,43610.6,0.427,0.433,0
101349,1,17873.64,0.466,0.686,2
107026,0,0.0,0.0,0.0,0
112107,0,0.0,0.0,0.0,0
101722,1,14864.17,0.259,0.278,3
103398,0,0.0,0.0,0.0,0
102428,1,6621.54,0.34,0.372,1
105215,0,0.0,0.0,0.0,0
108702,0,0.0,0.0,0.0,0
104917,0,0.0,0.0,0.0,0
101952,2,51285.34,0.02,0.075,0
107033,0,0.0,0.0,0.0,0
100563,1,16260.19,0.4,0.689,0
113300,2,46513.64,0.0,0.075,0
111378,1,33454.23,0.448,0.462,4
101900,1,36018.67,0.18,0.202,0
107542,3,8571.84,0.274,0.368,4
100547,0,0.0,0.0,0.0,0
101400,2,22177.72,0.304,0.429,2
100629,1,38277.51,0.496,0.663,1
111683,0,0.0,0.0,0.0,0
102411,1,26030.27,0.206,0.381,0
107724,0,0.0,0.0,0.0,0
106300,1,28837.37,0.373,0.561,2
106640,0,0.0,0.0,0.0,0
112248,0,0.0,0.0,0.0,0
114555,1,14707.64,0.564,0.764,1
114825,1,24185.46,0.149,0.366,0
112005,0,0.0,0.0,0.0,0
108041,0,0.0,0.0,0.0,0
111675,4,30826.31,0.45,0.585,1
109638,0,0.0,0.0,0.0,0
108235,3,17499.95,0.425,0.497,0
114816,1,34134.26,0.127,0.152,0
105161,0,0.0,0.0,0.0,0
102684,0,0.0,0.0,0.0,0
105069,1,24591.51,0.405,0.474,1
113900,0,0.0,0.0,0.0,0
104522,1,3964.83,0.85,0.937,4
106603,1,6459.36,0.26,0.462,2
103957,0,0.0,0.0,0.0,0
110625,0,0.0,0.0,0.0,0
107623,1,5353.56,0.297,0.506,0
103239,0,0.0,0.0,0.0,0
103493,5,36664.82,0.383,0.548,1
106772,1,4657.51,0.464,0.566,0
102582,1,77903.9,0.203,0.305,1
102921,0,0.0,0.0,0.0,0
109170,0,0.0,0.0,0.0,0
109793,2,33811.04,0.244,0.246,0
100522,1,5396.66,0.191,0.291,0
106201,0,0.0,0.0,0.0,0
107544,0,0.0,0.0,0.0,0
101237,3,23054.02,0.312,0.408,1
100989,0,0.0,0.0,0.0,0
113906,0,0.0,0.0,0.0,0
107660,1,30497.93,0.233,0.367,1
105522,2,32950.94,0.004,0.097,0
109712,3,28869.58,0.12,0.176,0
110222,1,5999.44,0.323,0.471,4
105132,1,15649.02,0.239,0.283,3
106025,0,0.0,0.0,0.0,0
111338,0,0.0,0.0,0.0,0
109095,0,0.0,0.0,0.0,0
105282,0,0.0,0.0,0.0,0
107240,1,27814.28,0.564,0.57,6
105928,0,0.0,0.0,0.0,0
113165,0,0.0,0.0,0.0,0
109125,0,0.0,0.0,0.0,0
113630,0,0.0,0.0,0.0,0
114397,1,21414.0,0.189,0.338,0
105115,0,0.0,0.0,0.0,0
109628,1,15766.17,0.559,0.713,1
106569,0,0.0,0.0,0.0,0
101379,0,0.0,0.0,0.0,0
104116,1,29159.14,0.188,0.24,0
107455,0,0.0,0.0,0.0,0
109262,0,0.0,0.0,0.0,0
100102,2,33607.45,0.423,0.463,3
110291,0,0.0,0.0,0.0,0
101583,0,0.0,0.0,0.0,0
112659,0,0.0,0.0,0.0,0
101267,0,0.0,0.0,0.0,0
110318,1,14968.64,0.163,0.183,1
102319,0,0.0,0.0,0.0,0
100215,0,0.0,0.0,0.0,0
100891,1,23590.87,0.0,0.075,0
114315,0,0.0,0.0,0.0,0
101736,1,2904.18,0.445,0.569,7
104521,2,6448.35,0.152,0.177,0
106859,3,6607.66,0.485,0.705,1
112945,0,0.0,0.0,0.0,0
108720,3,11384.91,0.136,0.234,0
103824,2,51042.01,0.119,0.245,0
105503,2,14228.7,0.566,0.779,0
108486,0,0.0,0.0,0.0,0
106042,1,7342.07,0.379,0.477,1
112285,4,13574.42,0.76,0.827,2
104630,1,11531.4,0.492,0.653,0
114309,0,0.0,0.0,0.0,0
108229,1,21432.04,0.228,0.453,0
111704,0,0.0,0.0,0.0,0
106881,1,8672.49,0.582,0.665,0
110266,0,0.0,0.0,0.0,0
112012,1,17353.21,0.229,0.278,2
113206,1,18694.69,0.349,0.466,0
114000,2,17921.42,0.278,0.287,4
100263,2,21386.76,0.421,0.459,3
103145,0,0.0,0.0,0.0,0
107889,0,0.0,0.0,0.0,0
104303,1,9185.8,0.656,0.756,5
114345,2,14857.38,0.249,0.37,2
110631,0,0.0,0.0,0.0,0
111575,2,14883.77,0.338,0.339,0
105938,2,5512.24,0.17,0.232,0
106600,1,16659.88,0.0,0.007,0
103425,0,0.0,0.0,0.0,0
110267,4,32001.37,0.053,0.193,0
101528,0,0.0,0.0,0.0,0
110473,1,9010.13,0.095,0.382,0
104777,0,0.0,0.0,0.0,0
100643,0,0.0,0.0,0.0,0
109420,3,5636.41,0.048,0.116,0
112873,2,10496.95,0.668,0.807,1
105547,0,0.0,0.0,0.0,0
114100,1,44806.4,0.039,0.202,0
107411,0,0.0,0.0,0.0,0
107490,0,0.0,0.0,0.0,0
113632,2,9659.85,0.711,0.739,1
108646,0,0.0,0.0,0.0,0
103689,2,15779.45,0.296,0.378,1
104931,1,10074.1,0.131,0.293,0
100130,3,34295.58,0.164,0.412,0
105518,2,33237.49,0.0,0.092,0
102097,1,14731.82,0.279,0.388,0
111094,1,5397.8,0.297,0.398,0
112080,1,13996.84,0.272,0.416,1
101540,1,1126.52,0.347,0.471,1
103429,2,7897.42,0.033,0.096,0
111467,1,6301.79,0.259,0.26,2
108579,0,0.0,0.0,0.0,0
102797,0,0.0,0.0,0.0,0
103315,1,43212.05,0.16,0.221,0
110547,1,26906.51,0.307,0.398,0
109532,0,0.0,0.0,0.0,0
112326,2,6351.19,0.26,0.291,0
107496,1,13896.16,0.444,0.503,4
107715,0,0.0,0.0,0.0,0
103255,0,0.0,0.0,0.0,0
113044,3,30356.44,0.321,0.553,1
104429,3,12121.75,0.0,0.144,0
107131,1,10220.24,0.421,0.508,0
104897,2,13658.02,0.393,0.558,2
114705,1,2468.63,0.359,0.396,2
114215,0,0.0,0.0,0.0,0
104963,1,6160.15,0.18,0.468,0
100556,0,0.0,0.0,0.0,0
111883,0,0.0,0.0,0.0,0
110170,1,41189.84,0.125,0.163,0
102404,1,34062.33,0.055,0.212,0
103368,1,21038.31,0.312,0.411,0
114325,1,5567.45,0.327,0.353,1
102297,3,17843.87,0.0,0.089,1
105026,1,36098.01,0.086,0.163,0
104126,0,0.0,0.0,0.0,0
114982,2,15963.3,0.292,0.445,1
108136,2,43920.51,0.246,0.307,0
105966,3,27545.5,0.341,0.536,1
114646,1,19056.59,0.084,0.22,1
102401,1,16762.78,0.059,0.118,0
106809,0,0.0,0.0,0.0,0
101836,0,0.0,0.0,0.0,0
114764,3,43633.03,0.092,0.143,0
106918,0,0.0,0.0,0.0,0
105872,1,14074.6,0.0,0.167,0
109829,0,0.0,0.0,0.0,0
112765,1,32861.99,0.255,0.376,1
111087,1,19486.03,0.181,0.477,0
111399,0,0.0,0.0,0.0,0
109061,0,0.0,0.0,0.0,0
103483,1,27987.7,0.083,0.199,1
101253,1,6542.54,0.797,0.902,5
108552,1,16157.18,0.693,0.762,1
104153,1,8602.5,0.417,0.555,2
108976,0,0.0,0.0,0.0,0
105438,1,19777.42,0.0,0.164,0
113907,2,21173.49,0.203,0.336,0
113472,2,13407.59,0.054,0.128,1
105781,0,0.0,0.0,0.0,0
113808,0,0.0,0.0,0.0,0
107024,0,0.0,0.0,0.0,0
110848,2,27902.81,0.489,0.592,0
105935,0,0.0,0.0,0.0,0
103690,0,0.0,0.0,0.0,0
112977,3,16291.35,0.23,0.235,0
109639,0,0.0,0.0,0.0,0
111174,3,8304.58,0.588,0.688,0
100412,2,33091.99,0.325,0.408,0
112894,2,18368.92,0.144,0.15,0
111027,1,15487.62,0.333,0.394,1
101522,2,28322.2,0.423,0.442,1
107196,2,26821.55,0.225,0.388,1
104263,1,8814.56,0.588,0.632,1
106650,0,0.0,0.0,0.0,0
101767,2,10491.54,0.301,0.319,0
100293,0,0.0,0.0,0.0,0
106609,1,13334.01,0.525,0.547,2
105873,2,26051.89,0.17,0.335,1
108525,3,13270.12,0.759,0.866,1
108435,0,0.0,0.0,0.0,0
101473,4,15732.57,0.212,0.225,0
114510,0,0.0,0.0,0.0,0
111298,4,51241.89,0.307,0.445,0
100449,1,21016.56,0.407,0.469,5
110457,1,13261.91,0.437,0.491,0
109575,0,0.0,0.0,0.0,0
103391,2,35127.03,0.0,0.218,0
103125,1,12104.9,0.016,0.215,0
102885,1,3225.54,0.27,0.301,0
104759,0,0.0,0.0,0.0,0
100138,0,0.0,0.0,0.0,0
101765,3,17922.92,0.045,0.171,0
101159,1,25477.6,0.414,0.435,1
109870,2,14740.03,0.258,0.332,2
114977,3,32425.58,0.193,0.287,0
105130,2,12033.41,0.109,0.295,0
108747,0,0.0,0.0,0.0,0
112895,0,0.0,0.0,0.0,0
108440,4,16870.43,0.0,0.172,0
109864,1,12918.96,0.253,0.282,0
111847,1,18716.49,0.493,0.61,1
103893,1,14203.22,0.552,0.657,2
113296,1,20028.42,0.118,0.37,0
102334,2,17274.07,0.147,0.298,0
103080,0,0.0,0.0,0.0,0
111571,2,13738.73,0.212,0.288,1
114036,0,0.0,0.0,0.0,0
106886,3,16768.36,0.42,0.506,0
113865,1,38229.68,0.325,0.49,1
106338,1,16100.2,0.732,0.791,3
106260,0,0.0,0.0,0.0,0
105464,0,0.0,0.0,0.0,0
110437,1,4282.63,0.139,0.264,0
100710,1,5465.02,0.096,0.193,0
114457,6,22593.83,0.0,0.174,0
107969,2,50694.25,0.0,0.129,0
102872,2,23195.83,0.569,0.587,1
101026,0,0.0,0.0,0.0,0
104336,0,0.0,0.0,0.0,0
113893,1,7951.86,0.602,0.763,2
103219,0,0.0,0.0,0.0,0
105174,1,16215.83,0.162,0.287,1
111635,1,10705.73,0.15,0.254,1
102149,2,23631.48,0.171,0.21,4
100845,0,0.0,0.0,0.0,0
107753,5,16838.77,0.114,0.282,0
113617,4,43788.93,0.069,0.135,0
112340,0,0.0,0.0,0.0,0
108054,3,27927.69,0.24,0.325,0
110693,0,0.0,0.0,0.0,0
109014,1,49466.89,0.013,0.102,0
103017,0,0.0,0.0,0.0,0
103757,3,3426.85,0.564,0.722,1
106788,1,15830.22,0.4,0.423,0
107239,1,2833.58,0.578,0.614,1
111813,0,0.0,0.0,0.0,0
110620,1,6083.83,0.342,0.533,0
102371,1,29333.49,0.268,0.328,1
114061,0,0.0,0.0,0.0,0
112699,2,1957.24,0.487,0.737,3
108178,1,40542.63,0.514,0.781,1
100569,0,0.0,0.0,0.0,0
102410,2,6376.39,0.027,0.198,2
103904,0,0.0,0.0,0.0,0
104442,0,0.0,0.0,0.0,0
100012,1,19133.8,0.63,0.83,5
104745,1,4597.07,0.509,0.539,2
112875,0,0.0,0.0,0.0,0
110335,0,0.0,0.0,0.0,0
108213,1,9529.65,0.0,0.103,0
107222,1,15972.19,0.236,0.313,1
114328,0,0.0,0.0,0.0,0
111123,0,0.0,0.0,0.0,0
104736,2,10107.44,0.243,0.377,0
108988,0,0.0,0.0,0.0,0
107788,1,18044.35,0.075,0.147,1
110831,0,0.0,0.0,0.0,0
111496,1,17105.9,0.541,0.545,1
102082,0,0.0,0.0,0.0,0
110286,1,13098.06,0.061,0.173,0
106328,0,0.0,0.0,0.0,0
114077,2,3218.23,0.454,0.613,2
101579,0,0.0,0.0,0.0,0
108860,0,0.0,0.0,0.0,0
101945,2,7171.39,0.116,0.229,0
110599,2,36422.38,0.575,0.836,5
102690,2,26718.69,0.501,0.563,0
103964,1,11496.21,0.0,0.1,0
108649,1,11138.54,0.293,0.48,0
110014,0,0.0,0.0,0.0,0
105056,0,0.0,0.0,0.0,0
103481,0,0.0,0.0,0.0,0
110153,1,18166.02,0.529,0.681,1
100703,0,0.0,0.0,0.0,0
108308,0,0.0,0.0,0.0,0
112057,1,15434.59,0.191,0.193,0
100892,4,6756.47,0.355,0.382,1
102778,0,0.0,0.0,0.0,0
106243,2,11880.45,0.139,0.142,0
108820,1,14893.19,0.108,0.126,0
101861,0,0.0,0.0,0.0,0
103732,0,0.0,0.0,0.0,0
108174,1,28700.93,0.131,0.2,0
112286,0,0.0,0.0,0.0,0
103932,0,0.0,0.0,0.0,0
110018,0,0.0,0.0,0.0,0
100660,1,38654.32,0.372,0.622,1
112729,0,0.0,0.0,0.0,0
110348,0,0.0,0.0,0.0,0
102156,3,17677.38,0.277,0.431,3
105815,0,0.0,0.0,0.0,0
110414,0,0.0,0.0,0.0,0
109556,0,0.0,0.0,0.0,0
109223,2,25512.32,0.312,0.343,3
101866,1,6449.43,0.513,0.678,1
109394,4,12222.4,0.0,0.017,0
111446,0,0.0,0.0,0.0,0
103979,1,13309.39,0.344,0.477,2
113440,0,0.0,0.0,0.0,0
111181,1,26887.31,0.38,0.576,0
112319,0,0.0,0.0,0.0,0
114953,1,61667.06,0.608,0.614,0
107785,0,0.0,0.0,0.0,0
110344,0,0.0,0.0,0.0,0
111987,0,0.0,0.0,0.0,0
100544,1,53212.68,0.33,0.449,1
114405,1,10451.87,0.443,0.494,0
114763,1,70998.98,0.0,0.188,0
113263,1,30194.62,0.245,0.345,0
109496,0,0.0,0.0,0.0,0
113133,0,0.0,0.0,0.0,0
101431,0,0.0,0.0,0.0,0
111772,2,23394.62,0.585,0.699,3
113369,1,11614.8,0.288,0.491,1
102044,0,0.0,0.0,0.0,0
113683,0,0.0,0.0,0.0,0
107419,1,17624.34,0.512,0.569,1
111420,1,33648.59,0.0,0.052,0
111442,0,0.0,0.0,0.0,0
111545,1,13411.69,0.12,0.454,0
107038,0,0.0,0.0,0.0,0
107076,1,11926.85,0.424,0.425,1
108578,2,21970.28,0.067,0.179,0
104640,1,6761.28,0.447,0.587,2
106320,0,0.0,0.0,0.0,0
108832,1,7470.0,0.477,0.51,2
112975,1,26625.73,0.27,0.408,1
105944,1,13399.74,0.52,0.782,1
103416,0,0.0,0.0,0.0,0
112141,2,28641.96,0.196,0.295,0
106059,0,0.0,0.0,0.0,0
113224,0,0.0,0.0,0.0,0
111478,1,10473.24,0.426,0.462,0
109460,1,5278.56,0.197,0.363,0
111429,0,0.0,0.0,0.0,0
102589,0,0.0,0.0,0.0,0
105210,1,28131.95,0.276,0.329,0
100878,1,17567.33,0.386,0.465,2
105068,0,0.0,0.0,0.0,0
111566,0,0.0,0.0,0.0,0
107042,0,0.0,0.0,0.0,0
112148,0,0.0,0.0,0.0,0
108466,0,0.0,0.0,0.0,0
107486,0,0.0,0.0,0.0,0
114254,1,18993.29,0.437,0.564,2
111459,0,0.0,0.0,0.0,0
107925,0,0.0,0.0,0.0,0
100158,0,0.0,0.0,0.0,0
109417,0,0.0,0.0,0.0,0
111328,0,0.0,0.0,0.0,0
111876,0,0.0,0.0,0.0,0
113797,1,5556.82,0.539,0.623,3
110637,0,0.0,0.0,0.0,0
106107,0,0.0,0.0,0.0,0
110619,2,12565.37,0.357,0.374,1
106648,1,7564.42,0.7,0.727,7
107138,0,0.0,0.0,0.0,0
106132,0,0.0,0.0,0.0,0
104028,0,0.0,0.0,0.0,0
112802,0,0.0,0.0,0.0,0
110492,0,0.0,0.0,0.0,0
102574,0,0.0,0.0,0.0,0
111404,1,12363.05,0.053,0.127,0
103782,2,10900.18,0.016,0.116,0
101530,0,0.0,0.0,0.0,0
107066,0,0.0,0.0,0.0,0
113158,0,0.0,0.0,0.0,0
102286,0,0.0,0.0,0.0,0
106400,3,4680.16,0.668,0.725,4
109502,0,0.0,0.0,0.0,0
114263,1,6952.24,0.341,0.399,0
109547,2,96995.39,0.03,0.066,0
100908,1,27000.75,0.126,0.374,0
100608,1,10682.19,0.492,0.509,3
108911,1,6399.28,0.538,0.673,3
110964,2,18763.45,0.214,0.369,0
106402,2,24194.11,0.0,0.213,0
104962,0,0.0,0.0,0.0,0
103504,0,0.0,0.0,0.0,0
112275,0,0.0,0.0,0.0,0
112103,0,0.0,0.0,0.0,0
109608,2,17136.8,0.0,0.144,0
105968,0,0.0,0.0,0.0,0
105543,1,7479.08,0.448,0.511,2
113207,1,21677.94,0.069,0.191,0
111236,0,0.0,0.0,0.0,0
108082,0,0.0,0.0,0.0,0
109524,1,14240.43,0.654,0.841,3
104998,3,9757.8,0.387,0.474,4
107039,4,13700.86,0.32,0.465,0
108425,0,0.0,0.0,0.0,0
112867,0,0.0,0.0,0.0,0
102784,1,10980.66,0.431,0.588,0
110616,0,0.0,0.0,0.0,0
105630,1,35174.55,0.0,0.013,0
101923,1,8710.27,0.448,0.588,2
105769,0,0.0,0.0,0.0,0
108675,4,7374.98,0.336,0.422,0
113146,3,73300.51,0.006,0.166,0
106326,0,0.0,0.0,0.0,0
108943,1,20744.0,0.583,0.654,5
103289,2,12085.29,0.0,0.083,0
106448,1,1784.76,0.414,0.585,3
101825,0,0.0,0.0,0.0,0
103971,1,45565.51,0.264,0.395,4
112732,0,0.0,0.0,0.0,0
114937,1,18212.8,0.546,0.594,2
114787,0,0.0,0.0,0.0,0
100121,1,19247.65,0.386,0.493,0
100663,0,0.0,0.0,0.0,0
109443,1,12317.21,0.471,0.473,4
106325,1,25707.5,0.287,0.306,0
109664,1,27521.46,0.414,0.528,1
105835,0,0.0,0.0,0.0,0
106730,0,0.0,0.0,0.0,0
108220,1,4921.55,0.211,0.424,1
111640,0,0.0,0.0,0.0,0
101987,1,18264.79,0.526,0.582,1
101172,0,0.0,0.0,0.0,0
104650,0,0.0,0.0,0.0,0
104298,0,0.0,0.0,0.0,0
106914,1,16295.59,0.632,0.77,3
110598,3,3517.52,0.2,0.294,3
105238,1,14291.59,0.527,0.627,3
105600,0,0.0,0.0,0.0,0
105357,1,21015.97,0.0,0.086,0
110684,1,8574.64,0.489,0.541,0
108349,1,20667.29,0.506,0.731,2
105316,1,13515.44,0.664,0.862,2
105981,0,0.0,0.0,0.0,0
107836,0,0.0,0.0,0.0,0
108959,1,11290.49,0.645,0.843,0
104918,3,9040.16,0.476,0.525,2
100635,0,0.0,0.0,0.0,0
100170,1,32718.99,0.171,0.321,0
114550,2,18599.12,0.625,0.668,1
105317,1,24695.55,0.563,0.671,1
112940,0,0.0,0.0,0.0,0
114531,1,5948.71,0.333,0.418,0
106450,0,0.0,0.0,0.0,0
113883,0,0.0,0.0,0.0,0
113586,0,0.0,0.0,0.0,0
114845,0,0.0,0.0,0.0,0
109789,0,0.0,0.0,0.0,0
114218,1,7361.59,0.163,0.214,0
112599,1,28169.37,0.141,0.273,0
106659,0,0.0,0.0,0.0,0
106702,1,19997.77,0.385,0.433,2
111949,3,25616.25,0.182,0.332,1
106598,0,0.0,0.0,0.0,0
106590,0,0.0,0.0,0.0,0
114498,0,0.0,0.0,0.0,0
107178,1,48161.87,0.0,0.028,0
113532,0,0.0,0.0,0.0,0
102541,0,0.0,0.0,0.0,0
107718,1,18304.38,0.414,0.499,1
108927,1,22473.33,0.36,0.412,0
104204,0,0.0,0.0,0.0,0
107111,1,13520.13,0.51,0.563,0
101406,0,0.0,0.0,0.0,0
103047,0,0.0,0.0,0.0,0
102269,1,23602.45,0.0,0.291,0
112980,0,0.0,0.0,0.0,0
102462,1,13137.26,0.629,0.701,9
113926,2,8962.65,0.157,0.178,0
109968,1,12351.97,0.169,0.3,2
108390,1,15700.65,0.19,0.357,0
101274,3,11642.79,0.251,0.413,1
109876,1,10181.46,0.456,0.471,2
104529,4,35004.79,0.009,0.249,0
111758,0,0.0,0.0,0.0,0
101629,1,16874.95,0.456,0.473,2
105524,3,32513.55,0.258,0.355,0
114598,1,17757.61,0.328,0.494,0
108049,1,25836.37,0.388,0.493,2
103295,2,3605.12,0.689,0.741,2
102749,4,33089.34,0.246,0.267,2
112687,0,0.0,0.0,0.0,0
105488,1,52258.17,0.377,0.516,0
106216,0,0.0,0.0,0.0,0
108163,0,0.0,0.0,0.0,0
102706,0,0.0,0.0,0.0,0
102792,1,11850.67,0.513,0.671,2
102493,0,0.0,0.0,0.0,0
110001,1,4517.07,0.292,0.346,2
107379,1,62612.28,0.002,0.139,0
107184,0,0.0,0.0,0.0,0
113282,1,15913.81,0.366,0.533,2
107701,0,0.0,0.0,0.0,0
108001,2,20193.2,0.073,0.214,0
101601,0,0.0,0.0,0.0,0
114697,0,0.0,0.0,0.0,0
105495,1,30341.03,0.526,0.596,0
110483,2,13919.43,0.118,0.246,0
111389,1,81403.99,0.041,0.103,0
107252,1,14037.25,0.201,0.283,0
102723,4,22579.94,0.146,0.207,0
110665,0,0.0,0.0,0.0,0
105570,0,0.0,0.0,0.0,0
108253,0,0.0,0.0,0.0,0
112058,1,20053.43,0.307,0.45,1
102364,1,12407.48,0.025,0.165,0
105875,0,0.0,0.0,0.0,0
112059,1,11041.61,0.623,0.785,5
104761,0,0.0,0.0,0.0,0
107216,1,31849.2,0.345,0.373,0
105681,1,37490.62,1.003,1.03,4
102075,2,14777.0,0.554,0.693,1
107682,0,0.0,0.0,0.0,0
102160,1,27456.61,0.125,0.203,0
109636,0,0.0,0.0,0.0,0
108412,1,29439.71,0.294,0.535,3
100622,0,0.0,0.0,0.0,0
107078,0,0.0,0.0,0.0,0
103190,1,14160.41,0.449,0.551,0
107882,1,6311.67,0.393,0.425,3
106082,0,0.0,0.0,0.0,0
112625,0,0.0,0.0,0.0,0
103658,1,40743.49,0.498,0.608,2
107642,0,0.0,0.0,0.0,0
108438,2,56587.65,0.378,0.389,0
103401,3,48282.59,0.0,0.155,0
101276,0,0.0,0.0,0.0,0
109737,0,0.0,0.0,0.0,0
109346,1,47170.18,0.0,0.052,0
107517,1,23443.01,0.32,0.32,3
110717,1,38274.76,0.076,0.224,2
106729,1,10308.12,0.086,0.094,0
112990,1,6553.71,0.437,0.606,2
110002,0,0.0,0.0,0.0,0
109934,2,26224.5,0.0,0.121,0
108839,2,37127.76,0.674,0.754,8
107362,6,16463.91,0.0,0.001,0
111063,1,2541.77,0.734,0.749,6
105163,2,11465.22,0.458,0.46,2
114233,0,0.0,0.0,0.0,0
103748,4,7342.16,0.618,0.679,2
108869,0,0.0,0.0,0.0,0
102969,3,20594.23,0.279,0.352,2
102273,0,0.0,0.0,0.0,0
107388,4,12598.62,0.247,0.269,1
102172,5,12227.1,0.237,0.322,0
102168,0,0.0,0.0,0.0,0
111203,1,31053.45,0.223,0.277,1
109947,0,0.0,0.0,0.0,0
101111,1,30332.03,0.5,0.528,0
114076,1,17879.59,0.247,0.437,0
103522,3,18234.18,0.114,0.302,0
113144,0,0.0,0.0,0.0,0
107348,4,10201.67,0.221,0.293,0
105415,2,11850.31,0.0,0.269,1
104215,1,43885.47,0.506,0.57,0
102646,1,18229.43,0.46,0.568,3
103436,5,20817.67,0.216,0.38,1
103511,1,54526.17,0.266,0.486,1
103886,1,8684.69,0.336,0.432,1
106264,1,20878.23,0.104,0.384,0
113522,1,73533.87,0.122,0.22,0
102209,0,0.0,0.0,0.0,0
113013,2,15377.07,0.418,0.55,0
113500,2,7166.19,0.879,1.171,4
101698,0,0.0,0.0,0.0,0
108267,1,4670.49,0.887,0.944,3
101554,1,4851.83,0.57,0.712,2
114609,0,0.0,0.0,0.0,0
107656,2,23036.53,0.077,0.108,1
107713,1,11855.57,0.449,0.672,0
110308,0,0.0,0.0,0.0,0
102937,1,3550.46,0.463,0.682,2
107129,0,0.0,0.0,0.0,0
101864,0,0.0,0.0,0.0,0
102153,0,0.0,0.0,0.0,0
100819,3,41699.77,0.067,0.189,0
102381,0,0.0,0.0,0.0,0
113025,1,5261.69,0.687,0.838,2
111908,3,10898.03,0.448,0.619,1
100882,0,0.0,0.0,0.0,0
100154,1,46874.18,0.391,0.562,3
113106,2,20729.24,0.276,0.526,0
106396,1,20278.67,0.391,0.532,0
102691,0,0.0,0.0,0.0,0
111117,2,14592.62,0.474,0.539,1
105976,0,0.0,0.0,0.0,0
107174,2,16570.13,0.673,0.988,1
101865,1,2064.09,0.442,0.525,2
100805,2,16480.56,0.546,0.676,6
113817,0,0.0,0.0,0.0,0
112132,1,29283.23,0.446,0.459,0
102112,0,0.0,0.0,0.0,0
100241,2,46689.55,0.0,0.099,1
108868,0,0.0,0.0,0.0,0
108573,0,0.0,0.0,0.0,0
106547,1,15096.89,0.455,0.493,1
111867,1,5061.87,0.29,0.576,0
111831,1,33324.48,0.226,0.389,0
105058,0,0.0,0.0,0.0,0
108856,0,0.0,0.0,0.0,0
108750,2,13919.42,0.242,0.327,1
109026,1,9370.58,0.252,0.332,0
108207,3,12028.1,0.416,0.424,1
104871,1,14412.44,0.214,0.315,0
110680,0,0.0,0.0,0.0,0
103934,2,16102.68,0.0,0.171,0
111461,0,0.0,0.0,0.0,0
114239,0,0.0,0.0,0.0,0
103635,5,21291.91,0.014,0.253,0
113329,0,0.0,0.0,0.0,0
100641,0,0.0,0.0,0.0,0
101697,1,10218.28,0.321,0.352,2
100325,0,0.0,0.0,0.0,0
109619,0,0.0,0.0,0.0,0
106397,2,36983.55,0.294,0.416,2
110912,3,12150.08,0.164,0.304,0
108972,0,0.0,0.0,0.0,0
103268,1,46520.55,0.235,0.357,4
101688,3,26859.38,0.12,0.133,0
103951,1,9599.64,0.644,0.866,3
113298,3,30941.44,0.039,0.188,0
102147,2,27711.83,0.344,0.474,0
105550,1,7263.19,0.12,0.25,0
109191,1,11189.85,0.414,0.435,1
110497,0,0.0,0.0,0.0,0
108633,3,26813.08,0.187,0.224,0
112619,0,0.0,0.0,0.0,0
112321,1,20064.19,0.475,0.624,1
104370,3,44463.05,0.529,0.65,0
