id,num_loans,num_defaults,total_loan_amount,total_repaid_amount,avg_dpd
102342,3,0,28662.26,27274.15,0.6
105838,2,0,56808.98,59649.43,3.0
109943,2,0,13395.21,12015.71,0.1
102591,0,0,0.0,0.0,0.0
102569,0,0,0.0,0.0,0.0
100746,6,0,65200.22,60065.75,1.7
114511,0,0,0.0,0.0,0.0
112647,0,0,0.0,0.0,0.0
103717,1,0,10438.78,8472.99,55.6
100820,1,1,4056.41,4259.23,4.4
104688,2,0,17194.82,15091.41,21.2
114898,0,0,0.0,0.0,0.0
112356,1,0,19304.67,17498.75,0.1
100868,3,0,27142.63,24001.38,16.2
114674,3,3,19448.65,13928.18,80.8
109096,2,0,8350.49,6823.35,0.5
101537,1,0,7390.76,4145.18,59.1
111952,2,0,15214.21,12653.82,10.2
109029,2,0,28917.48,23022.62,3.6
111021,2,0,8505.24,7169.25,17.1
108575,0,0,0.0,0.0,0.0
104262,3,0,48732.75,37916.5,14.8
106833,3,0,27318.1,23156.48,13.3
101835,0,0,0.0,0.0,0.0
107486,1,0,10027.84,9445.09,0.6
110013,2,0,17092.32,10218.42,44.8
102672,2,0,3660.74,2644.86,51.9
102215,2,0,7649.51,7857.64,0.1
103226,1,0,6421.11,6055.51,0.1
100759,3,0,53689.38,42659.78,22.5
113937,2,0,15038.97,10404.69,68.7
105113,1,0,8067.27,6209.94,2.8
108624,1,0,19892.75,17236.22,16.5
109833,2,0,8810.05,7297.46,0.1
106972,1,0,11821.66,11175.29,1.9
110336,3,1,55287.09,47966.07,6.3
110104,0,0,0.0,0.0,0.0
109803,1,1,9574.9,7514.62,1.5
101333,4,1,42172.2,40462.99,3.4
107096,1,0,11712.42,10047.18,0.2
112283,1,0,15841.18,13665.77,29.6
110748,2,1,16671.33,14472.72,79.0
104335,0,0,0.0,0.0,0.0
107227,1,0,2569.57,2308.37,14.0
114380,2,1,29967.36,29957.79,11.9
112580,1,0,17233.13,12444.68,0.1
114358,4,1,41278.43,39240.18,12.6
109755,1,0,5189.59,4949.98,41.9
100418,2,1,62332.84,48000.88,79.9
109682,1,0,2922.9,2364.19,3.3
101465,1,0,22443.11,18045.8,38.1
111467,1,0,7352.94,5465.37,0.7
102885,3,0,16036.49,13137.46,0.2
109177,3,0,15632.54,14084.08,2.8
105415,1,0,6357.36,6300.26,0.3
114944,0,0,0.0,0.0,0.0
100435,2,0,11830.59,11871.55,23.8
106365,5,0,45775.33,37444.04,2.1
102005,3,0,10092.23,8757.21,6.1
111871,2,0,41418.47,25771.05,8.0
110990,1,0,9189.09,6379.06,42.0
101460,4,0,50184.22,51441.44,0.4
102220,4,0,8753.67,8514.42,1.2
105618,1,1,7976.37,5799.07,2.1
113817,2,1,8867.43,8029.64,0.9
110894,2,0,17648.73,13489.27,2.0
112295,1,0,13989.18,13126.52,0.1
106176,0,0,0.0,0.0,0.0
105814,1,0,12117.16,8838.61,58.6
106262,5,0,54829.78,48863.63,0.4
103720,1,0,17663.2,11675.26,86.4
103169,1,0,10192.92,8290.66,2.5
111194,4,0,13259.72,10062.94,0.2
108948,1,0,2312.35,1963.63,76.4
108541,1,0,5757.97,5624.54,0.5
112384,0,0,0.0,0.0,0.0
111066,2,0,25610.36,23467.14,5.5
103429,1,0,11041.15,11124.06,0.1
103328,2,0,22769.76,16946.5,3.5
102710,2,0,25577.55,16610.62,25.0
105231,3,0,16685.69,13612.81,1.1
107607,2,0,25257.33,20442.95,5.9
108497,3,0,14376.62,8566.05,20.8
107156,2,1,15108.89,13410.69,40.4
102068,5,0,12409.26,9710.88,0.5
113089,6,0,10316.17,8341.82,32.7
100994,2,1,25635.64,22610.46,9.7
103347,1,0,12283.4,11244.69,0.1
113347,1,0,26146.23,26361.59,0.0
109305,6,0,48707.16,32423.8,4.5
103060,2,0,25274.42,23375.58,0.8
100110,2,1,29539.56,22479.76,5.3
109659,0,0,0.0,0.0,0.0
104192,1,0,7935.72,5681.4,12.7
106750,2,1,4500.04,4386.59,146.3
105316,4,1,64010.24,48148.81,12.2
102574,0,0,0.0,0.0,0.0
100264,2,1,16019.7,11292.67,35.4
113084,1,0,10755.2,9468.17,1.1
101772,1,0,6821.71,6323.47,0.3
112501,2,1,77429.72,69750.99,12.2
108677,1,0,25888.29,20010.99,0.0
105054,2,0,18929.81,15663.22,1.6
107287,0,0,0.0,0.0,0.0
109604,0,0,0.0,0.0,0.0
104700,3,0,18128.96,13715.48,0.8
104573,1,1,21553.7,20298.49,3.9
101655,2,0,18871.23,15450.04,4.8
100377,2,0,11197.39,8711.13,4.0
105457,1,1,15131.97,12516.7,75.2
103322,1,0,8349.9,6847.01,3.8
105072,1,1,15754.62,11436.69,8.4
106508,3,0,39566.18,28629.85,11.8
100514,3,0,43218.91,35460.59,0.1
100757,3,0,35374.21,28893.64,1.1
100764,2,0,19289.54,11466.67,7.5
105758,2,0,11137.26,11379.44,0.3
106279,5,1,30623.91,25483.08,0.3
106009,1,0,4912.72,4137.77,18.0
105423,0,0,0.0,0.0,0.0
105899,3,0,35069.64,33286.27,1.1
106588,0,0,0.0,0.0,0.0
113444,2,0,11643.07,8038.33,27.1
103481,2,1,5696.1,3800.68,9.4
104815,0,0,0.0,0.0,0.0
102052,1,1,16698.99,14669.1,21.7
114707,3,0,81252.46,64620.41,101.5
104458,0,0,0.0,0.0,0.0
110881,0,0,0.0,0.0,0.0
109853,3,0,16094.86,15697.53,2.7
105512,4,1,22085.63,19055.97,18.4
106347,0,0,0.0,0.0,0.0
109021,0,0,0.0,0.0,0.0
107690,4,1,84655.28,69719.71,16.4
110984,3,0,23069.42,17494.03,7.4
105245,0,0,0.0,0.0,0.0
114397,1,0,11513.5,10966.32,3.3
108787,1,0,12158.22,11077.59,9.3
110240,1,0,2432.93,2124.3,1.4
111886,2,0,16432.18,14335.04,0.3
107591,3,0,9016.1,9466.91,0.1
106084,4,0,50441.93,48085.85,1.4
100666,2,0,37149.35,30405.32,0.1
104302,0,0,0.0,0.0,0.0
103974,1,0,11412.22,9908.96,0.1
106439,4,1,52123.21,45101.9,0.0
104351,2,0,10553.06,7798.45,50.6
102110,1,0,15479.61,11204.41,21.8
100532,0,0,0.0,0.0,0.0
103213,4,0,6059.24,6018.56,7.1
100540,2,0,11690.16,10281.77,6.6
105649,2,0,7616.62,6241.1,0.8
109925,2,0,19786.3,13934.76,0.5
109820,2,0,22426.88,15887.87,70.8
102910,4,0,14414.04,13368.25,0.3
107497,3,1,31169.06,23676.25,5.8
110014,1,0,20257.14,18150.76,0.5
108394,0,0,0.0,0.0,0.0
112925,1,0,13953.55,11541.52,1.3
111674,3,0,41754.28,37648.94,0.4
112679,5,0,74678.68,72017.76,0.1
100772,1,0,14251.47,13177.77,11.0
111209,4,0,14858.06,10417.58,17.2
110189,1,0,7169.05,6632.34,15.6
102139,0,0,0.0,0.0,0.0
106784,0,0,0.0,0.0,0.0
109959,3,1,47692.53,37442.86,0.1
104357,2,0,4116.55,3539.46,3.7
104827,2,1,4145.12,3185.15,60.7
103433,0,0,0.0,0.0,0.0
103503,1,0,6184.37,5483.78,0.0
111196,1,0,14978.43,11344.18,41.6
100641,0,0,0.0,0.0,0.0
114997,6,1,47920.72,41917.86,0.5
105036,1,0,15287.39,11301.3,80.7
114759,1,0,4590.02,3427.96,39.0
112351,2,1,37026.48,28534.28,6.4
105767,1,1,10034.99,8170.04,14.7
101016,1,0,13853.0,11391.13,2.3
108949,5,0,47341.89,48057.55,0.2
114389,2,0,12051.61,11371.67,6.4
100412,1,1,9947.76,7259.03,41.4
111946,2,0,6909.16,5255.21,36.8
114425,2,0,47447.08,38918.69,13.1
108130,0,0,0.0,0.0,0.0
102083,0,0,0.0,0.0,0.0
111569,4,0,135432.05,108945.91,0.3
110556,3,1,57061.05,40838.8,39.5
100756,4,0,24715.33,18789.99,0.5
110117,4,0,54628.68,48423.6,47.6
112201,1,0,13880.39,10314.07,13.1
106383,1,0,27412.19,25835.43,0.3
108250,0,0,0.0,0.0,0.0
112020,0,0,0.0,0.0,0.0
107079,2,0,22710.38,19083.04,8.2
106476,1,0,10945.15,8228.43,44.5
101937,7,0,74193.12,76191.32,1.4
108780,1,0,14538.45,11557.7,6.5
113759,0,0,0.0,0.0,0.0
107091,4,0,8651.51,7958.03,3.4
113991,3,0,7519.14,6415.8,1.0
112432,0,0,0.0,0.0,0.0
100444,1,0,23762.54,21959.07,1.5
102236,5,0,37098.84,29669.53,0.1
107082,1,0,4355.25,3752.92,1.5
114859,3,0,14570.31,15298.83,0.1
113350,0,0,0.0,0.0,0.0
105067,3,0,35638.01,30722.85,7.3
108290,2,0,28684.63,25492.93,0.7
108434,1,0,10701.28,9137.47,11.9
103001,4,0,31413.57,32262.06,70.9
100486,2,0,23569.61,17323.68,8.6
101862,1,0,2669.72,2133.34,0.1
105596,3,0,31730.83,26514.53,6.2
112174,3,0,23167.68,20177.85,6.7
111986,2,0,14906.44,13894.58,13.8
113025,0,0,0.0,0.0,0.0
103206,1,0,6817.07,3309.96,14.5
108555,2,1,15433.06,12490.88,5.4
108301,5,1,62697.96,61623.24,6.4
100829,3,1,17221.57,14815.03,35.7
111505,5,0,61394.71,52451.33,2.6
102358,3,1,19341.65,16307.92,2.4
104146,1,0,13097.64,11561.86,29.0
112079,2,0,35501.69,31350.71,0.1
100624,0,0,0.0,0.0,0.0
107741,3,1,34599.07,30580.63,95.2
101955,1,0,12275.58,8399.63,23.4
101594,2,1,39955.1,32729.35,4.5
105081,3,0,63704.55,55530.76,0.2
113909,3,0,41447.02,35563.34,0.6
109350,2,1,60980.47,57604.08,6.9
106175,1,1,10302.2,8066.63,36.2
107551,1,0,5931.17,4788.06,245.0
114416,2,0,43932.92,33814.18,16.3
104882,2,0,7712.87,6690.06,24.6
112165,3,1,77250.03,56478.98,126.4
102267,1,1,11289.65,9037.79,8.0
112740,2,0,30355.87,24431.56,5.9
111017,0,0,0.0,0.0,0.0
111614,1,0,3222.44,2966.56,0.0
100536,2,0,4896.37,4267.24,4.9
111080,0,0,0.0,0.0,0.0
102271,0,0,0.0,0.0,0.0
108523,2,1,58428.03,44975.81,10.1
111613,1,0,5566.13,4328.26,192.3
107509,3,1,45204.85,35833.21,3.0
102791,3,0,34347.09,33961.29,0.9
108954,2,0,10422.65,9526.94,1.7
110747,5,0,32604.21,27860.0,0.3
112756,0,0,0.0,0.0,0.0
107749,0,0,0.0,0.0,0.0
105715,1,1,8752.21,8548.38,27.8
107409,0,0,0.0,0.0,0.0
105476,0,0,0.0,0.0,0.0
113898,1,1,2903.15,2534.0,0.8
104173,0,0,0.0,0.0,0.0
105186,0,0,0.0,0.0,0.0
105374,0,0,0.0,0.0,0.0
100818,4,0,71802.0,59862.01,0.3
105388,1,0,16819.51,15766.29,0.4
111218,0,0,0.0,0.0,0.0
102218,1,0,11416.77,9025.97,11.7
104610,2,0,30302.98,18125.01,0.5
111354,0,0,0.0,0.0,0.0
114228,1,0,20051.06,18968.55,12.0
100648,2,1,46242.25,36449.19,8.0
109348,0,0,0.0,0.0,0.0
108673,0,0,0.0,0.0,0.0
101160,0,0,0.0,0.0,0.0
103024,3,0,11139.89,9567.67,0.2
106643,0,0,0.0,0.0,0.0
103017,2,0,4012.92,4001.05,11.8
113138,3,0,68758.55,63574.89,0.0
106358,5,0,47465.93,42340.87,0.6
101782,3,1,49713.46,42755.62,34.5
103284,2,1,30017.97,26083.17,18.1
105280,1,0,14447.28,9848.96,15.6
114307,2,0,34200.4,29664.25,13.2
100188,0,0,0.0,0.0,0.0
113696,0,0,0.0,0.0,0.0
100899,3,0,126050.16,124419.79,0.2
101559,1,0,3305.45,3142.59,18.5
102355,2,0,18352.03,17356.21,46.1
108287,3,0,29977.79,27084.01,0.0
106414,2,0,3365.99,2339.66,9.0
108698,1,0,2366.94,2192.07,130.7
111776,1,0,39212.53,37420.38,0.3
108792,3,0,65369.01,51095.6,13.9
104130,4,0,101481.49,87460.79,2.0
108012,0,0,0.0,0.0,0.0
103483,1,1,3409.08,2806.2,30.7
108605,2,0,6507.88,5934.8,7.0
102064,1,0,4843.15,4043.92,0.6
110197,3,0,11243.52,9786.86,24.6
109433,1,0,2519.53,1801.82,1.5
106373,3,0,23767.06,19623.99,3.8
113051,0,0,0.0,0.0,0.0
114653,2,0,16369.82,15589.88,10.5
110312,5,0,17418.11,16105.2,0.5
112753,2,0,18971.71,16008.06,0.2
104410,0,0,0.0,0.0,0.0
110388,2,0,8030.66,8432.19,18.1
113674,0,0,0.0,0.0,0.0
100390,2,0,19132.66,14618.54,38.0
100697,5,0,18332.38,16252.54,0.8
114847,0,0,0.0,0.0,0.0
112665,1,0,6770.39,5022.81,54.0
100218,2,0,10093.36,9322.17,0.7
112138,1,0,16916.16,16882.28,0.8
100033,4,0,11308.27,11873.68,0.1
109407,2,0,45168.59,36128.54,15.3
104556,6,0,26515.72,24687.47,0.3
112464,1,0,2495.53,1795.49,49.2
111995,4,0,73737.91,66713.91,0.3
111424,2,0,9788.72,8129.39,10.5
107300,2,0,19208.5,13703.58,20.3
100398,0,0,0.0,0.0,0.0
104516,0,0,0.0,0.0,0.0
101953,1,0,6241.47,5253.34,0.8
109727,0,0,0.0,0.0,0.0
102860,4,0,43188.18,38590.25,0.9
113400,0,0,0.0,0.0,0.0
101680,3,0,19445.06,19521.37,0.7
110469,2,0,21507.03,16928.94,0.6
113449,2,0,10490.1,11014.61,2.0
107564,0,0,0.0,0.0,0.0
100448,3,0,22369.87,14983.83,9.4
104607,2,0,17214.26,15087.51,1.6
112538,3,0,59166.93,51742.64,0.8
100926,4,0,66720.15,65782.8,0.4
105524,0,0,0.0,0.0,0.0
102769,2,0,31361.86,29084.77,2.5
109055,4,0,26652.03,20460.64,0.2
102414,1,0,8679.01,7242.87,13.2
112490,2,0,21275.68,20235.86,17.9
110437,3,0,11690.23,8632.19,0.1
103859,0,0,0.0,0.0,0.0
107056,1,0,6714.55,4584.82,26.3
107989,0,0,0.0,0.0,0.0
106446,1,0,11899.36,9997.3,18.3
114212,1,0,17489.15,13832.78,20.1
109469,2,0,7186.94,5317.55,32.4
113529,0,0,0.0,0.0,0.0
101493,0,0,0.0,0.0,0.0
101056,1,0,3396.01,2488.99,70.9
113757,3,0,48377.0,43862.05,0.5
104190,3,0,5029.88,5281.37,0.7
112128,2,0,16080.63,15506.59,0.9
101002,0,0,0.0,0.0,0.0
108736,1,0,5872.61,4557.83,19.7
112469,1,0,20730.17,15827.75,7.1
106443,1,0,23344.66,18207.73,9.8
106062,3,0,68197.8,71607.69,0.5
102208,4,0,56132.85,55344.75,4.0
107565,3,0,18987.79,13382.09,0.5
112963,2,0,21599.13,19823.82,21.3
100723,2,0,38823.54,40764.72,3.4
100127,0,0,0.0,0.0,0.0
114169,1,0,19644.22,15598.93,30.8
110968,4,0,62338.15,58925.74,5.5
100664,2,0,9206.06,8693.87,0.5
111229,3,0,38205.72,34990.92,9.2
112841,0,0,0.0,0.0,0.0
107581,2,0,38000.63,32978.54,13.8
103822,1,0,21365.91,17519.24,0.3
105607,3,0,65542.95,53492.14,37.6
108518,3,0,16925.81,15758.55,3.1
105344,1,0,14779.32,13724.06,153.0
105650,1,0,11605.14,9527.17,11.1
114697,3,0,16817.65,14909.81,4.1
111329,3,0,7031.89,5361.49,0.0
107523,3,0,32112.63,29338.84,0.8
105817,4,0,56317.55,49552.07,0.6
109090,1,0,13642.1,10208.61,22.0
108988,3,1,26444.49,22886.76,27.1
111981,4,0,53174.4,40518.2,15.2
107394,1,0,21469.57,17953.94,14.8
104618,2,0,33138.39,26272.0,15.0
110770,1,1,14069.82,13874.82,2.7
109248,1,0,5986.81,5275.49,56.6
109066,2,1,22968.04,13872.51,23.2
109752,0,0,0.0,0.0,0.0
113427,2,0,29947.51,26300.79,10.1
112613,2,0,13217.67,11513.05,23.1
103167,1,0,12048.68,10995.19,2.3
106391,1,0,9113.79,8277.34,2.3
104529,2,0,23290.68,21683.38,0.4
105600,1,0,23920.33,22945.94,36.3
108175,4,0,68664.77,67849.69,0.3
112331,3,0,15948.94,13332.84,9.0
103634,1,0,13103.43,9011.11,9.2
105828,0,0,0.0,0.0,0.0
112927,0,0,0.0,0.0,0.0
104044,1,0,17341.28,15053.69,1.5
103753,0,0,0.0,0.0,0.0
112078,3,0,45497.01,39014.03,8.0
104972,0,0,0.0,0.0,0.0
108519,1,0,10926.94,7610.44,8.8
103170,4,0,27326.35,20169.87,0.6
105375,3,0,28105.66,27395.44,0.6
114931,2,0,12521.98,10713.7,43.5
105197,3,0,44794.35,34878.24,14.4
108680,1,0,11611.27,8296.4,20.9
111088,1,0,10373.44,8846.67,0.3
102533,2,0,5572.67,5851.3,19.3
106692,2,0,33075.49,30545.51,0.8
104758,2,0,69086.51,60774.61,3.7
105653,3,0,20311.13,19998.41,0.1
111444,4,0,27057.39,25171.79,0.2
105061,1,1,10984.33,8874.51,54.0
106329,1,0,22226.26,15008.36,84.9
104564,2,1,25286.56,21263.69,51.5
108211,4,0,41395.02,43464.77,0.2
102648,2,0,45636.93,37753.55,0.4
108517,2,0,53671.12,53453.09,4.1
108846,2,0,22980.99,20811.74,5.1
114029,1,0,18662.61,14852.92,70.1
110285,6,0,116558.34,121981.07,46.1
113056,0,0,0.0,0.0,0.0
112164,0,0,0.0,0.0,0.0
111632,1,0,6843.3,5813.72,5.0
110447,0,0,0.0,0.0,0.0
104343,4,0,55803.28,45318.08,7.5
101035,1,0,11750.24,10005.36,0.2
111263,2,0,15587.82,12002.68,12.5
111499,0,0,0.0,0.0,0.0
105066,6,0,14625.58,13798.51,0.2
104433,1,0,9748.9,9251.15,3.3
101759,0,0,0.0,0.0,0.0
114273,4,0,23683.34,20080.42,1.4
101741,3,0,39329.5,35051.34,0.6
110850,0,0,0.0,0.0,0.0
100834,2,0,38466.91,36526.38,0.7
109104,2,0,23324.8,19787.51,12.9
114040,3,0,9566.17,6669.33,4.4
114147,1,0,18412.17,18172.04,28.1
108840,0,0,0.0,0.0,0.0
111506,2,0,7714.22,7397.47,0.5
106475,2,0,59406.81,39067.57,26.7
100730,4,0,30505.73,21802.35,108.2
114988,2,0,18257.09,13280.3,23.4
111784,1,0,13068.74,9234.33,16.8
110841,1,0,26023.54,24070.49,10.5
112364,1,0,4194.5,3952.78,27.0
102819,2,0,27917.16,26649.67,0.4
105575,2,0,25184.71,20355.77,19.0
107710,0,0,0.0,0.0,0.0
106500,0,0,0.0,0.0,0.0
101627,2,0,26657.43,22696.47,25.9
112399,2,0,31170.72,30953.37,6.3
113118,3,1,85071.56,89325.14,25.4
109823,1,1,32002.09,20226.43,31.5
105279,1,0,4858.14,3502.48,5.8
108768,2,0,6162.73,5766.49,0.3
105407,4,1,20076.83,15659.42,7.6
109636,0,0,0.0,0.0,0.0
105117,2,0,8287.27,7986.45,3.7
107045,1,1,22690.88,20865.28,74.1
106339,0,0,0.0,0.0,0.0
105627,1,0,13160.72,10498.69,14.5
100472,4,0,30230.63,31716.41,0.0
102881,3,1,28430.07,20759.05,2.4
104227,5,0,33328.58,30687.42,9.4
102723,0,0,0.0,0.0,0.0
103092,0,0,0.0,0.0,0.0
109034,2,0,38295.67,26009.7,22.8
113178,1,0,6204.27,4522.7,3.8
107458,2,0,35176.97,33722.55,1.0
112188,1,0,19658.82,13952.3,3.4
109610,2,0,39989.38,30009.16,0.1
109980,1,0,11243.6,9528.41,7.5
111475,2,1,25970.56,23417.78,22.8
110848,0,0,0.0,0.0,0.0
106093,2,0,51460.37,47880.2,0.2
107644,1,0,6870.38,5777.3,7.9
107415,5,0,23451.15,24623.71,0.8
106757,1,0,15664.84,16297.91,1.6
110867,0,0,0.0,0.0,0.0
101560,5,0,39644.88,37184.44,0.2
100095,1,0,15368.42,9861.17,6.0
107328,3,0,48275.49,48839.1,0.6
107563,3,1,21841.89,17935.5,3.3
100649,0,0,0.0,0.0,0.0
106324,7,0,31866.97,30995.52,0.2
101041,3,0,70896.81,64101.89,1.4
107493,2,0,23699.58,20356.07,0.5
101743,2,0,7556.15,6670.46,0.3
102430,1,0,12878.7,10090.43,0.5
112905,2,0,12660.98,11266.61,0.0
110673,3,1,12451.6,12099.3,27.4
111232,4,0,8892.23,8448.58,29.1
101697,1,0,5043.24,4339.14,12.8
111334,1,0,22619.97,18616.99,9.6
102306,0,0,0.0,0.0,0.0
100550,0,0,0.0,0.0,0.0
103705,2,0,4605.1,3347.66,3.2
110167,0,0,0.0,0.0,0.0
109588,4,0,47092.76,34919.5,0.4
107834,1,0,19765.11,18311.1,12.9
106950,1,0,20402.22,14944.22,14.8
101320,3,0,22818.04,18930.09,0.1
113397,1,0,24612.51,17066.66,2.5
109007,1,0,20896.75,20255.73,1.7
111957,1,0,14305.59,11218.27,29.7
112754,1,0,7198.93,6366.85,0.7
103078,2,0,18192.49,14688.82,10.5
112506,2,0,31109.79,28464.37,0.3
109558,0,0,0.0,0.0,0.0
113973,5,0,19348.43,20315.85,0.2
109115,4,0,52318.66,50868.77,0.9
100833,0,0,0.0,0.0,0.0
107895,3,0,5499.17,4796.06,0.7
110918,2,0,31189.0,24100.24,0.6
109902,2,0,25426.73,19557.44,0.1
107765,1,0,18167.68,16568.21,17.9
103366,1,0,3313.15,2844.62,4.1
107768,2,0,65342.56,58851.15,4.1
108353,6,0,29000.2,30329.0,0.1
113128,0,0,0.0,0.0,0.0
108102,2,0,5265.66,4240.66,67.5
114293,0,0,0.0,0.0,0.0
103381,2,0,14103.78,11888.03,0.1
111536,2,0,35806.77,29727.18,14.4
108737,1,0,8683.82,6272.33,6.0
111258,3,0,47646.71,39434.51,26.4
101522,1,0,13867.01,11435.58,0.5
101133,0,0,0.0,0.0,0.0
113287,3,0,25129.07,22038.48,7.7
111878,1,0,5265.64,5126.27,0.2
114518,4,0,24345.12,21629.01,1.0
100702,2,0,12844.8,11671.36,0.3
110036,0,0,0.0,0.0,0.0
104635,1,0,5966.36,5692.08,0.5
105912,1,0,8997.6,8083.16,59.2
106710,3,0,19195.17,14329.18,4.4
107236,1,0,13911.43,9188.51,1.9
113173,2,0,3632.69,2970.62,0.3
100239,1,1,13994.6,13230.08,22.8
112343,4,0,51768.74,48933.99,5.9
110818,2,0,22571.61,19549.61,47.3
100356,4,0,40410.12,37022.35,0.9
107451,0,0,0.0,0.0,0.0
105377,4,1,98392.77,73859.44,22.7
113098,1,0,5022.16,4416.46,13.1
102359,0,0,0.0,0.0,0.0
105731,3,0,59205.32,52954.93,28.3
104409,1,0,18601.89,15393.41,25.8
114820,2,1,15664.49,10957.74,22.3
112193,6,0,21816.36,22907.18,0.2
112309,4,0,67877.92,59098.9,4.4
110774,1,0,6687.65,5514.21,15.5
104487,2,0,5831.0,4401.92,0.6
101497,1,0,20769.48,16750.4,5.1
107708,0,0,0.0,0.0,0.0
110656,0,0,0.0,0.0,0.0
110382,1,1,2782.47,1962.67,2.9
108244,1,0,9717.25,9015.94,19.8
110163,1,0,3749.36,2660.55,1.6
106200,0,0,0.0,0.0,0.0
108578,3,0,33696.75,35381.59,0.1
110110,2,1,23135.39,21938.87,48.8
112788,3,0,6815.28,5082.54,3.3
104902,5,0,128631.48,135063.05,0.0
105896,3,0,33743.72,32637.71,0.2
110413,1,0,12380.27,12749.5,0.1
108411,2,0,40883.02,35854.58,1.4
104641,1,0,4247.7,4361.29,67.4
113888,2,0,6619.63,5459.0,5.7
108801,1,0,20514.39,17787.93,2.8
108965,1,0,26845.83,26192.26,0.9
101685,0,0,0.0,0.0,0.0
104398,2,0,23752.91,19485.12,0.0
104775,3,0,62521.88,54779.81,1.2
103273,3,1,25112.14,22045.14,0.7
111916,1,0,7148.96,7506.41,0.0
100132,1,0,9660.15,7072.16,6.6
103329,1,0,10709.51,7571.98,76.5
109261,0,0,0.0,0.0,0.0
105631,1,0,15470.5,13762.21,30.0
101669,0,0,0.0,0.0,0.0
103406,2,0,7290.8,5927.15,8.2
109726,3,0,45326.75,38337.31,9.3
108493,3,0,34628.19,25812.11,6.0
108335,2,1,70246.92,69188.97,0.8
113730,0,0,0.0,0.0,0.0
104881,2,0,48104.74,47169.8,0.6
108981,3,0,58347.88,61265.27,3.7
107366,2,0,44263.15,35118.22,0.2
105489,1,0,3854.99,3259.29,1.1
112029,0,0,0.0,0.0,0.0
100903,3,0,39435.93,31792.47,18.3
103777,2,1,16048.76,13070.21,4.1
106755,4,0,25463.12,24417.04,0.3
103933,6,0,9636.07,9118.33,1.1
101737,1,0,9112.13,6583.29,33.0
102076,0,0,0.0,0.0,0.0
101961,4,0,60853.5,61138.29,0.2
111662,0,0,0.0,0.0,0.0
106510,1,1,15591.97,14411.13,4.1
104748,4,0,45115.04,44331.41,0.4
110138,2,0,11172.66,10317.2,1.4
101338,0,0,0.0,0.0,0.0
103942,1,1,5711.01,4575.82,5.2
101945,1,0,2767.55,2611.65,9.4
109022,1,0,4112.36,2776.58,20.2
103419,1,1,6967.96,5953.7,2.4
103087,2,0,17472.42,13251.77,16.0
102436,9,0,34548.47,31999.23,0.1
100292,1,0,1295.14,1157.84,17.2
105711,2,0,7008.94,6646.52,0.2
111595,0,0,0.0,0.0,0.0
111616,1,0,6445.51,4779.31,24.8
111051,1,0,14719.61,12583.66,17.2
104892,3,0,9354.87,7072.3,22.7
104058,3,0,6808.84,6145.79,1.9
106047,2,1,26544.16,20885.32,29.1
101315,0,0,0.0,0.0,0.0
100175,2,0,10099.98,10604.98,13.1
109730,1,0,17133.98,16444.1,1.4
114732,1,0,8214.08,7005.96,51.1
109008,2,0,7284.49,4857.76,18.8
114552,3,0,48884.69,46604.21,10.0
107940,3,0,31964.45,31749.67,0.0
108603,3,0,14204.35,14914.57,0.9
103156,0,0,0.0,0.0,0.0
112240,2,0,4867.08,3719.35,4.2
101764,1,0,16202.6,10059.35,25.2
113109,1,0,8938.33,7567.24,3.6
112887,2,0,19214.15,16853.46,0.0
105294,0,0,0.0,0.0,0.0
105413,2,0,4691.54,3576.39,13.9
104663,0,0,0.0,0.0,0.0
112086,0,0,0.0,0.0,0.0
107116,3,0,31335.93,30754.92,3.0
104745,5,0,80220.72,73941.79,37.3
107882,3,0,10836.67,8741.06,1.2
112668,0,0,0.0,0.0,0.0
100979,3,0,13776.38,11127.77,2.8
105833,7,0,38044.08,39946.28,1.4
107314,0,0,0.0,0.0,0.0
113152,1,0,9061.52,8568.21,43.8
111761,4,0,95762.02,86686.91,3.9
107367,2,1,20828.74,21870.18,1.4
100794,2,1,15679.46,15019.68,6.8
108252,2,0,18618.78,15724.13,1.8
111837,0,0,0.0,0.0,0.0
109489,0,0,0.0,0.0,0.0
103593,1,0,21273.22,20664.75,50.3
113366,1,0,14159.56,11282.17,4.4
105166,2,0,42429.2,29423.95,3.1
102930,1,0,2046.89,1730.83,13.8
114444,2,0,12849.37,10635.47,15.5
105342,0,0,0.0,0.0,0.0
101233,1,0,16198.66,13656.84,54.8
102611,0,0,0.0,0.0,0.0
107593,1,0,7253.79,6138.08,0.2
106516,0,0,0.0,0.0,0.0
100726,1,0,9634.9,8154.43,4.8
108821,4,2,39979.78,32579.5,15.9
106749,3,0,37729.94,35046.2,0.7
102155,2,0,14912.49,9506.77,100.9
111520,1,0,19563.05,14560.93,1.5
105129,2,0,2651.75,2356.41,1.6
107235,1,0,13266.28,9873.28,15.1
111570,1,1,1681.85,1430.43,31.0
105472,0,0,0.0,0.0,0.0
103977,2,0,34544.26,34325.95,0.1
108617,4,0,15146.44,11380.92,35.4
113240,2,0,25062.29,22240.37,38.0
112253,2,0,5065.52,4436.21,1.2
100924,0,0,0.0,0.0,0.0
109397,0,0,0.0,0.0,0.0
114417,5,1,127586.14,131364.08,7.8
113221,4,0,48873.77,43203.59,2.7
108511,1,0,27405.2,24003.27,0.5
106939,4,1,58325.08,42552.09,8.8
