id,bureau_score,num_of_accounts,num_of_open_accounts,total_debt,delinquent_accounts
114687,687.0,4,2,38468.6,0
109913,564.0,3,2,31289.91,0
108479,622.0,2,1,10511.7,0
101594,661.0,5,2,10369.84,0
108521,620.0,5,3,30620.18,0
106779,552.0,4,3,8873.02,2
112838,631.0,4,1,24306.42,0
111333,585.0,7,1,22157.11,1
114754,766.0,8,0,0.0,0
113032,468.0,1,1,25454.95,0
105546,644.0,4,2,17248.74,0
103851,646.0,6,5,301.13,0
109667,528.0,0,0,16800.02,0
100241,615.0,3,0,55795.51,0
105943,652.0,7,1,15898.1,0
114943,811.0,9,2,0.0,0
111401,454.0,2,2,23280.62,0
101288,632.0,2,1,14688.13,1
101507,525.0,2,1,29507.44,0
105638,530.0,5,3,4819.45,0
107130,423.0,0,0,16428.0,0
104289,647.0,4,3,14458.48,0
103110,563.0,2,1,46813.51,0
107795,601.0,4,1,30865.15,0
108270,461.0,1,1,21527.99,1
100989,642.0,5,2,18547.69,0
102031,711.0,7,4,2267.82,0
107004,603.0,5,3,7881.37,0
103109,534.0,1,0,53687.57,0
106434,675.0,8,5,6386.49,0
103940,476.0,0,0,35093.57,0
110937,505.0,3,1,26964.01,2
101002,658.0,7,5,6607.76,1
107904,558.0,1,1,23094.36,0
102940,,0,0,34865.26,0
107785,622.0,6,1,13478.69,0
109193,537.0,4,0,6961.3,0
107920,587.0,5,0,14868.81,0
103521,655.0,6,4,15562.68,0
106708,595.0,1,0,2319.92,0
100305,524.0,2,0,42427.1,1
108355,624.0,4,3,67430.67,0
106555,685.0,2,1,3813.59,0
111629,545.0,4,1,22507.04,0
101086,583.0,3,2,54057.76,1
101342,547.0,6,1,41645.48,0
101557,570.0,2,0,20814.91,1
114974,617.0,4,3,72533.32,1
112224,739.0,10,5,7585.63,0
111709,631.0,3,1,31230.78,0
114337,665.0,8,5,34085.27,0
106868,426.0,2,1,57829.43,1
108543,565.0,2,1,11158.12,1
106956,568.0,2,2,8051.98,0
105329,581.0,2,2,15035.11,0
109791,603.0,4,2,6140.55,0
114346,622.0,3,1,43503.44,1
102880,542.0,7,4,17759.65,0
109136,449.0,0,0,16200.39,0
103396,536.0,2,1,36392.31,0
102454,642.0,1,0,7490.5,0
112067,465.0,7,5,27990.1,0
111175,745.0,4,1,0.0,0
108284,900.0,9,3,6482.65,0
112488,572.0,1,1,19196.23,0
100405,801.0,6,1,47135.64,0
107221,623.0,6,3,13200.65,0
102451,544.0,3,2,25272.94,0
112039,553.0,2,0,9503.99,0
108473,618.0,1,0,19687.93,1
102890,505.0,2,2,27043.46,1
108423,630.0,3,1,15131.77,0
111675,537.0,6,4,56691.73,1
106792,535.0,5,1,24029.37,0
114149,422.0,2,0,42377.46,0
100646,517.0,2,1,17948.78,1
108819,533.0,1,0,30229.64,1
104581,564.0,5,4,19989.2,0
102612,518.0,1,1,11039.39,0
107363,692.0,5,1,27086.14,1
108193,639.0,9,3,24097.28,0
100821,518.0,4,3,16748.38,0
107696,485.0,4,2,41810.3,2
109396,632.0,4,2,55751.07,0
112859,603.0,4,3,33147.9,0
110365,641.0,3,2,19660.02,0
108905,710.0,8,6,35645.6,0
109425,557.0,7,4,26400.85,1
108080,621.0,5,2,55035.26,0
113481,586.0,2,1,10481.1,2
111320,534.0,2,1,101779.69,1
113641,566.0,1,0,18644.21,0
107083,585.0,2,1,7142.74,0
109541,,0,0,65896.44,0
104201,724.0,4,2,0.0,0
108817,454.0,2,1,53375.84,0
107884,618.0,3,3,17497.08,0
110676,571.0,3,2,9818.73,0
106761,,0,0,18612.8,0
100917,531.0,4,3,40791.44,0
103242,616.0,7,3,35081.67,1
112360,570.0,6,2,13114.13,1
113692,697.0,7,3,31048.86,0
110856,574.0,5,5,56942.41,0
112513,553.0,4,2,21980.92,0
100771,619.0,3,2,1408.51,0
106449,557.0,3,0,17252.61,0
105053,552.0,1,1,4426.45,0
109763,728.0,4,3,1729.32,0
112138,679.0,3,0,57214.25,0
112420,428.0,1,0,99157.37,0
101287,648.0,7,2,55452.18,0
102137,613.0,3,2,66648.14,1
104615,597.0,6,4,18786.44,0
105182,496.0,5,0,30141.23,1
110788,589.0,4,3,34189.46,1
110372,520.0,3,3,20796.09,0
103942,570.0,3,2,52603.5,0
108512,698.0,3,3,0.0,0
102035,580.0,2,2,16034.38,0
103142,,0,0,63976.2,0
109631,645.0,7,6,13144.26,0
112293,563.0,1,0,62109.2,0
109125,489.0,0,0,31831.76,0
102996,604.0,5,2,38480.86,2
108985,563.0,4,1,8828.63,0
105359,564.0,3,1,15434.65,2
100689,631.0,5,4,14229.09,0
114610,,0,0,33039.72,0
100723,544.0,1,0,57487.0,1
111519,769.0,10,2,17153.9,0
114961,753.0,5,3,18395.03,0
100498,521.0,4,2,42339.26,2
100377,551.0,8,1,14657.29,0
106613,639.0,6,2,8045.63,0
101032,586.0,3,1,8743.02,0
106921,673.0,4,2,43567.79,0
110694,747.0,4,1,0.0,0
113098,477.0,1,1,24241.68,1
102056,557.0,1,1,30886.71,1
101697,625.0,4,2,19863.1,1
112254,578.0,1,0,49362.4,1
104765,545.0,4,4,90525.41,0
103475,639.0,5,4,14696.43,0
109228,527.0,2,1,4677.67,2
109185,,0,0,35971.42,0
109104,602.0,6,3,2155.33,0
108802,658.0,6,3,7186.2,0
112171,583.0,2,0,25164.34,0
109630,,0,0,57621.03,0
110048,498.0,2,1,5171.79,1
102265,736.0,4,3,3051.18,0
106337,728.0,5,3,64057.5,0
112740,552.0,3,1,49033.14,0
112035,626.0,5,2,53554.44,0
113083,654.0,3,0,6365.22,0
114653,670.0,5,4,11594.71,0
107897,596.0,9,6,17820.89,0
100655,692.0,5,0,12117.94,0
107156,611.0,3,2,18415.94,0
108258,692.0,5,2,51454.57,0
113938,696.0,7,3,0.0,0
112582,715.0,4,1,7976.81,0
109994,652.0,5,2,16739.04,0
109799,571.0,3,1,20844.86,1
100774,524.0,1,0,23410.06,0
114208,567.0,3,2,27697.69,0
106951,741.0,5,3,22467.54,0
107439,601.0,4,3,24608.15,2
108262,663.0,7,3,13689.04,0
108567,453.0,1,1,27271.73,1
102443,492.0,1,1,51223.33,0
102198,652.0,3,1,16824.7,0
110953,640.0,7,1,24607.15,0
104688,617.0,6,3,17098.73,0
110419,698.0,6,3,5927.85,0
113490,560.0,2,1,21384.99,1
106632,607.0,2,1,22493.14,0
114843,527.0,2,1,14789.32,0
114326,791.0,6,1,6516.87,0
106302,620.0,7,1,19464.25,0
102793,549.0,6,5,13003.37,0
103141,654.0,2,1,1242.12,1
108947,503.0,4,2,32409.26,0
103174,506.0,3,3,13278.25,1
104516,545.0,4,3,13272.85,0
114044,709.0,2,1,11829.01,0
106511,451.0,6,5,48092.19,1
104606,593.0,6,2,18127.79,1
109500,568.0,5,2,13964.46,0
101351,769.0,5,4,0.0,0
114705,607.0,4,1,4768.17,0
107868,691.0,2,1,6020.66,0
100717,549.0,2,1,21411.68,1
113783,576.0,6,2,15370.59,0
111575,639.0,6,0,30642.03,1
106146,639.0,4,3,22011.25,0
114184,556.0,5,3,35799.35,1
109706,736.0,5,4,357.03,0
102513,610.0,2,0,7528.27,0
109723,732.0,11,1,16200.98,0
100226,588.0,4,1,54197.29,0
100480,574.0,6,4,16064.76,0
108810,,0,0,42816.29,0
104625,646.0,4,0,6989.35,0
104825,521.0,4,2,18701.96,0
100145,591.0,2,1,8124.43,1
103547,622.0,2,2,16106.35,2
108629,560.0,3,0,13405.62,0
110706,579.0,4,1,34367.06,0
108082,448.0,1,1,21827.64,1
101791,558.0,1,0,15120.58,1
102823,560.0,3,1,26438.27,0
109973,539.0,3,1,28089.51,0
113058,541.0,5,3,27209.07,2
110525,585.0,5,1,24950.29,0
114129,550.0,2,2,14775.86,0
110094,511.0,5,4,15556.22,0
100798,570.0,1,1,3408.54,1
101723,573.0,1,1,109321.9,0
105593,670.0,2,1,12117.46,0
103765,464.0,5,5,72327.05,0
102778,577.0,4,1,13588.55,2
103113,709.0,7,3,7045.04,0
107716,566.0,3,1,41359.71,0
101617,452.0,1,1,28492.57,0
108412,641.0,6,5,16142.61,0
101752,701.0,9,5,28071.67,0
106179,,0,0,29622.26,0
109398,737.0,9,3,50314.08,0
103279,510.0,5,2,10017.11,1
114587,702.0,9,3,16685.52,0
109730,630.0,8,4,42987.5,0
110659,616.0,9,7,3536.06,0
102390,778.0,6,2,0.0,0
105927,402.0,0,0,32131.63,0
103594,632.0,4,3,4130.57,0
104472,750.0,8,5,1783.84,0
113566,522.0,1,0,64965.58,1
105287,,0,0,6610.07,0
100240,577.0,5,4,56819.06,1
111911,744.0,9,0,9009.18,0
105418,533.0,4,3,3481.32,0
110737,744.0,5,4,16464.39,0
110497,601.0,6,4,15682.42,0
101467,608.0,5,3,12672.01,2
110457,642.0,8,3,33292.45,0
104799,626.0,5,1,15645.52,0
101979,665.0,5,3,25303.49,0
100741,727.0,4,2,10772.34,0
110224,697.0,4,2,12343.46,0
108888,680.0,2,1,13956.09,0
113811,566.0,1,0,21841.45,0
107271,643.0,2,1,24056.53,0
108105,617.0,5,3,5282.11,0
102311,578.0,2,1,9671.86,0
100490,584.0,4,1,11380.14,1
112917,633.0,7,5,12983.62,0
112756,583.0,2,0,47862.61,0
103444,694.0,4,0,2748.38,0
102256,652.0,5,4,17673.11,0
100922,604.0,4,3,44857.08,0
107728,583.0,5,4,31448.36,0
113341,530.0,2,1,26782.42,0
104425,585.0,9,6,39490.68,0
109687,480.0,3,2,23933.79,2
108104,700.0,8,4,17255.38,0
111981,588.0,3,2,30962.09,1
100192,593.0,6,3,21655.65,1
101742,540.0,5,3,28527.14,0
110429,458.0,3,1,31532.27,2
114881,832.0,3,0,13142.96,0
100156,531.0,3,1,12197.26,0
110590,641.0,7,2,18381.38,0
104155,573.0,1,1,11659.48,0
105247,706.0,2,1,5788.72,1
114489,597.0,3,2,45752.26,0
108190,527.0,3,2,38681.66,2
111081,598.0,5,3,56453.16,0
107542,580.0,3,2,40263.05,3
105989,682.0,4,2,6516.3,0
100850,532.0,6,2,14193.84,1
110268,511.0,5,2,4025.19,1
101694,638.0,4,1,2551.9,0
111393,,0,0,21203.71,0
103394,558.0,1,1,13597.77,0
102902,633.0,10,3,16550.86,0
105684,727.0,7,2,7135.3,0
103443,609.0,3,2,21015.76,0
102740,706.0,3,1,26302.5,0
101282,622.0,4,2,20917.62,0
105744,663.0,5,3,503.21,0
110607,797.0,7,4,23668.69,0
107727,363.0,0,0,49463.1,0
114885,720.0,3,1,4893.44,0
109840,692.0,6,1,28074.88,0
102089,501.0,1,1,28341.24,0
105169,634.0,1,0,15489.1,0
104993,546.0,4,3,40819.05,0
109916,739.0,4,1,26672.19,1
103493,578.0,6,1,13703.31,0
103462,543.0,5,2,31913.64,1
107793,573.0,2,1,4059.82,1
110679,564.0,3,2,22819.32,0
103526,730.0,4,1,20375.94,0
114150,664.0,8,3,18038.85,0
110140,884.0,7,4,1422.75,0
106069,592.0,2,1,19233.12,0
113948,756.0,3,1,5444.34,0
112670,622.0,5,3,12531.86,0
106950,473.0,1,1,26510.76,1
104927,573.0,12,5,24252.31,1
108191,476.0,2,1,23692.14,1
108707,569.0,2,0,10930.76,0
100537,448.0,1,0,19956.16,1
103827,,0,0,37101.13,0
113132,629.0,2,1,18303.91,0
112872,659.0,10,5,10726.9,0
101335,608.0,5,2,15200.11,0
110025,539.0,6,3,96079.8,1
103214,597.0,5,3,21446.56,0
106304,559.0,7,6,51843.45,0
107756,613.0,3,0,32626.77,0
110404,627.0,4,1,0.0,0
106729,657.0,3,2,30330.16,0
104304,674.0,7,3,52965.76,0
111358,719.0,5,4,0.0,0
101376,534.0,4,4,39784.78,1
109627,688.0,5,2,4635.77,0
114816,716.0,4,2,17555.8,0
112938,624.0,3,2,7088.45,0
110395,648.0,11,7,13562.63,0
107018,540.0,0,0,20140.57,0
107010,680.0,4,1,0.0,0
101773,583.0,4,3,31089.19,0
110498,650.0,4,3,9624.43,0
107417,639.0,7,4,24011.35,0
104512,675.0,8,2,3547.16,0
100090,615.0,2,1,43633.07,0
110046,664.0,4,1,19623.62,2
114876,488.0,1,0,54274.63,0
105395,645.0,1,1,11060.93,0
108307,650.0,5,1,13747.23,0
105415,757.0,7,6,983.83,0
109577,540.0,2,1,16460.4,1
101605,520.0,2,1,9305.38,0
104983,457.0,2,2,37264.75,0
102784,623.0,2,2,28029.94,0
110571,514.0,2,1,21565.39,1
112457,563.0,1,1,20613.34,0
109390,462.0,1,0,62663.11,0
106460,377.0,1,0,79346.15,1
109828,402.0,2,1,70761.33,2
108523,529.0,2,1,33396.58,1
102766,,0,0,22718.45,0
106228,449.0,0,0,87878.63,0
100540,663.0,5,4,36373.74,0
113065,675.0,6,1,22152.82,0
102457,719.0,8,4,10991.42,0
113597,628.0,4,2,18224.51,0
112057,663.0,2,1,10373.22,0
105939,582.0,6,3,11290.95,0
112636,,0,0,30650.09,0
108315,834.0,6,3,7524.89,0
114000,533.0,3,2,32985.34,0
109786,596.0,4,2,7194.95,0
109689,,0,0,8470.35,0
112247,660.0,9,5,18811.53,0
102754,528.0,3,2,36394.6,0
106024,622.0,7,6,6674.58,0
100057,588.0,5,3,53582.53,1
105335,451.0,1,0,30887.42,1
114551,688.0,6,5,31519.4,0
112526,767.0,10,1,49677.42,0
103999,715.0,9,6,2777.15,0
107062,639.0,7,3,23773.25,0
107251,436.0,3,2,36946.28,1
104574,547.0,4,2,22220.22,1
107860,582.0,2,1,5372.15,0
100563,536.0,6,4,38084.94,0
113060,585.0,7,2,25618.97,0
100283,743.0,10,4,18422.37,0
102791,613.0,4,3,8410.31,0
113621,707.0,9,4,7758.87,0
107787,694.0,5,1,8266.41,0
104051,,0,0,25251.94,0
113118,508.0,1,0,31037.04,1
114025,516.0,5,2,44733.18,1
105378,770.0,4,1,22511.86,0
113942,821.0,6,2,16061.65,0
110343,652.0,8,2,1936.07,1
109923,575.0,1,0,70584.67,0
106432,527.0,2,0,61111.82,2
100361,630.0,4,3,33488.73,0
108176,547.0,2,0,2930.31,0
108924,533.0,2,1,20991.92,0
103208,560.0,4,3,14820.58,1
111584,611.0,8,1,66161.91,0
112889,547.0,2,2,16307.04,0
106768,508.0,1,0,17886.73,1
101292,575.0,3,1,25395.02,1
110568,546.0,3,0,20438.0,0
103918,528.0,4,1,16860.26,0
114814,613.0,7,7,21055.66,0
105958,642.0,5,3,0.0,0
107757,673.0,3,1,31602.32,0
102068,741.0,5,1,5446.13,0
110357,548.0,3,2,14056.7,0
104707,550.0,6,4,19297.93,1
114839,300.0,0,0,109706.62,0
114050,679.0,4,2,23691.26,0
102278,605.0,3,1,41821.41,0
107072,454.0,2,1,32883.44,1
109123,681.0,4,2,37767.75,0
102607,685.0,4,3,12824.08,0
110203,662.0,4,4,5613.9,0
107946,695.0,6,2,20665.8,0
104026,493.0,4,1,42538.63,1
104173,548.0,3,2,56206.94,0
109889,527.0,2,1,55271.16,0
105162,533.0,1,0,5455.12,1
109816,644.0,5,2,11432.56,0
108119,766.0,12,2,0.0,0
109252,529.0,0,0,11164.53,0
113822,,0,0,49318.4,0
109612,565.0,4,1,28233.85,0
109462,692.0,5,1,23376.47,0
103635,737.0,8,6,3320.32,0
103545,585.0,4,3,9115.37,0
111292,689.0,5,4,2455.37,0
105363,649.0,5,2,18142.5,0
112648,748.0,11,4,542.65,0
107074,734.0,4,1,27317.75,0
106734,741.0,7,5,1603.82,0
113984,602.0,4,2,91286.5,1
102788,747.0,3,2,32087.79,0
103579,466.0,1,1,13454.81,1
105194,652.0,9,1,40930.75,0
105209,565.0,3,1,63647.68,0
104214,628.0,8,3,20909.74,0
105613,,0,0,11525.27,0
111633,676.0,5,3,3691.38,0
101727,723.0,12,4,7902.88,0
103622,643.0,2,0,2869.54,0
107664,466.0,3,2,31039.04,0
108435,638.0,3,1,6490.87,0
100001,646.0,11,10,20693.5,0
109222,671.0,5,3,16976.88,0
112579,597.0,3,2,6080.54,1
111241,555.0,3,3,96191.73,1
114084,738.0,6,3,7402.71,0
100855,558.0,2,1,68876.18,1
109769,562.0,4,2,15699.99,1
112283,635.0,5,4,28616.09,0
101721,391.0,0,0,39872.73,0
102667,746.0,3,3,0.0,0
106455,601.0,8,3,10910.71,0
113749,722.0,7,4,32530.25,0
105313,637.0,8,4,15368.82,0
102121,486.0,2,1,17232.24,2
107109,759.0,6,2,7054.15,0
108097,558.0,3,2,34280.04,0
105649,740.0,10,5,0.0,0
113629,591.0,3,1,28290.81,1
111806,566.0,2,1,19460.11,1
108845,672.0,2,2,12705.86,0
105900,634.0,4,2,10174.94,0
103310,643.0,2,1,37733.4,0
100205,591.0,3,2,32599.81,0
112210,587.0,4,3,12346.75,0
102593,513.0,5,3,28425.68,0
108677,768.0,6,1,29041.54,0
103329,492.0,1,0,32312.08,1
104850,474.0,4,1,41146.66,1
108861,708.0,5,4,15841.52,0
114121,655.0,2,1,29093.46,1
109179,417.0,1,0,60908.86,0
110114,495.0,4,2,17738.62,0
103196,586.0,4,3,21332.64,0
110474,522.0,1,1,38767.97,1
114883,594.0,5,1,53296.39,0
104034,691.0,5,3,17992.93,0
104600,572.0,4,1,23496.52,0
110127,510.0,2,1,42032.54,1
103782,775.0,11,3,11682.72,0
111225,,0,0,14945.29,0
114945,569.0,2,1,2511.12,1
104270,594.0,5,3,0.0,0
104017,625.0,4,3,3167.43,0
101669,646.0,5,3,31575.12,0
113017,667.0,4,2,10133.8,0
106435,748.0,8,6,11860.5,0
110399,562.0,7,4,3432.58,1
104487,683.0,3,2,10937.28,0
102871,519.0,0,0,29087.33,0
106489,562.0,2,1,20439.83,0
105825,603.0,4,2,37721.57,0
112538,716.0,3,2,11677.68,0
102448,420.0,3,3,68434.37,2
113926,696.0,4,1,12690.03,0
103586,601.0,6,1,18219.12,1
113737,587.0,4,1,19056.22,0
110022,712.0,1,1,0.0,0
104536,585.0,4,4,20166.65,0
101472,610.0,2,1,31757.4,0
105464,638.0,5,3,19042.08,0
100852,,0,0,29686.55,0
101824,561.0,1,0,22174.62,1
107096,612.0,5,2,7449.52,0
100236,793.0,4,0,7383.61,0
106926,713.0,10,4,6696.18,0
103125,683.0,4,1,12746.09,0
101987,581.0,1,1,55350.11,0
100514,678.0,8,7,26425.62,0
104062,388.0,1,1,9108.93,1
106339,567.0,5,4,33711.04,0
109751,548.0,8,1,43760.11,0
110278,445.0,2,2,46094.2,0
103490,608.0,5,3,9234.16,0
112295,739.0,6,5,1275.22,0
105603,513.0,5,2,12377.67,0
102282,452.0,2,1,17732.74,0
103005,365.0,2,1,21091.73,1
110932,,0,0,12642.03,0
112280,454.0,1,0,10929.57,1
112875,482.0,1,1,37086.44,0
112344,642.0,3,2,6408.0,0
103233,376.0,0,0,38871.08,0
102559,662.0,7,3,20424.43,0
108604,612.0,3,1,6839.39,0
108672,493.0,3,2,12858.94,0
110671,703.0,5,3,23115.29,0
108753,764.0,8,3,0.0,0
110484,670.0,6,3,14995.92,0
110476,585.0,4,2,23431.58,0
106211,507.0,1,1,24087.13,0
110413,639.0,6,5,27425.34,0
110200,687.0,3,0,25626.58,0
107466,626.0,5,1,4834.08,0
108236,468.0,1,0,43769.27,1
102290,582.0,7,6,27167.54,1
110442,611.0,6,2,553.1,1
109386,597.0,3,1,8929.66,1
106409,619.0,6,5,24170.2,0
108602,519.0,1,0,14966.29,1
101333,631.0,2,0,22932.36,0
112897,736.0,6,1,7080.13,0
101117,673.0,3,2,10146.13,0
105388,690.0,1,0,2051.76,0
101589,532.0,6,1,16730.27,1
103846,680.0,6,2,4607.82,0
113081,624.0,6,3,26627.43,0
113021,567.0,2,1,7640.99,1
111572,609.0,6,2,4213.23,0
102657,502.0,3,2,49577.27,1
105579,462.0,2,2,45393.95,2
103038,643.0,2,2,52840.33,0
112264,678.0,4,2,12895.73,0
113476,511.0,1,1,8106.95,1
108927,677.0,2,1,10655.2,0
103031,688.0,4,1,17245.96,0
101458,604.0,2,1,22433.91,2
100301,660.0,2,1,13448.12,0
110653,498.0,2,1,37005.99,1
109618,634.0,8,2,16369.54,0
111223,672.0,4,2,1595.89,0
114459,679.0,5,4,8169.42,0
104868,667.0,7,1,10781.18,0
107307,,0,0,31042.44,0
114427,639.0,5,1,11724.98,1
106007,681.0,6,3,884.26,0
104006,608.0,5,2,39246.61,0
113202,616.0,3,0,22511.03,0
111988,535.0,2,1,52340.43,1
112862,671.0,5,3,25313.88,0
104861,740.0,7,2,10509.02,0
103907,458.0,1,1,22163.13,1
109157,553.0,5,2,32886.04,1
101805,472.0,2,1,27823.54,1
103833,568.0,3,2,3515.43,1
114090,534.0,2,1,7513.88,0
111922,601.0,3,1,22526.4,0
107236,450.0,2,1,16793.98,2
108673,558.0,4,3,16752.65,2
108857,430.0,1,0,36842.62,1
102914,634.0,5,4,20318.71,0
108948,528.0,5,1,30795.46,0
102973,587.0,8,1,42240.24,0
102878,616.0,6,1,23192.87,0
108965,743.0,14,6,18525.11,0
114068,715.0,8,2,13119.75,0
110013,,0,0,35666.49,0
113172,739.0,7,3,1270.98,0
101677,500.0,2,1,4975.08,2
100562,710.0,4,2,4695.9,0
107913,521.0,4,4,84480.53,1
109571,769.0,9,4,5981.84,0
107243,576.0,2,1,14828.47,0
110085,369.0,0,0,6363.92,0
113940,824.0,7,3,26295.5,0
108317,622.0,4,2,24697.13,0
112018,594.0,4,2,15979.6,0
109954,684.0,5,2,4575.25,0
103016,610.0,4,3,11314.83,1
109146,514.0,2,2,30530.1,1
108865,606.0,3,2,31326.97,1
104502,575.0,7,4,5303.45,1
113553,,0,0,13337.55,0
100404,443.0,5,2,16225.39,0
100878,547.0,3,2,18948.86,1
102118,666.0,6,3,13516.21,0
114554,641.0,6,2,19503.12,0
101709,502.0,1,0,23456.76,1
106017,540.0,2,2,43463.15,0
102960,543.0,0,0,51899.89,0
107342,779.0,6,2,5530.71,0
112088,652.0,4,2,35586.87,0
101474,431.0,0,0,8128.2,0
102182,489.0,3,2,35546.16,2
100733,650.0,12,6,18212.73,0
106780,494.0,4,3,15828.65,0
114119,,0,0,32006.97,0
113491,614.0,5,1,35728.16,1
111761,635.0,5,4,0.0,0
114021,625.0,3,2,10071.36,1
113164,624.0,2,1,14730.25,0
101377,692.0,5,4,15852.98,0
111756,664.0,8,2,18124.94,0
107515,630.0,9,3,8491.95,0
114913,528.0,3,1,14945.97,0
110407,698.0,5,2,15398.28,0
103519,768.0,5,3,0.0,0
103151,616.0,7,2,9073.04,0
106989,649.0,4,1,58372.06,0
103369,593.0,3,2,13223.48,0
105651,546.0,2,2,6086.7,0
109080,638.0,3,1,3802.22,0
107157,686.0,7,1,13765.79,0
112692,499.0,2,1,43741.81,1
108121,658.0,3,2,87694.64,0
105576,687.0,4,0,0.0,0
107985,561.0,2,2,40455.04,2
102819,777.0,5,1,0.0,0
106055,757.0,3,1,39100.13,0
113713,658.0,7,1,35882.94,0
102842,435.0,4,1,51352.5,1
110769,745.0,5,2,6716.21,0
104409,650.0,5,3,19107.02,0
100505,747.0,4,1,7826.54,0
111668,636.0,5,3,33929.28,0
104670,794.0,3,0,0.0,0
111624,537.0,5,1,30945.83,0
101675,547.0,4,3,18661.86,1
105045,645.0,8,1,25698.56,0
113222,597.0,4,3,12953.62,0
101485,587.0,3,1,22085.56,1
107067,420.0,1,0,73941.73,0
114405,626.0,6,4,5138.79,0
107540,534.0,4,1,28850.45,0
113781,597.0,2,0,6852.71,0
102289,597.0,5,4,40587.73,0
106665,543.0,1,0,45904.46,0
103557,824.0,6,2,2213.77,0
104484,712.0,6,3,7373.12,0
113510,627.0,9,4,25777.45,0
106301,663.0,7,2,83860.05,0
104674,536.0,4,2,34968.16,1
103591,896.0,11,6,1025.71,0
110872,646.0,5,2,12506.87,0
103555,577.0,6,3,4108.61,0
100113,532.0,5,2,41551.14,0
101711,739.0,4,1,0.0,0
114552,657.0,5,0,6252.03,0
114991,604.0,6,1,3191.73,0
106850,694.0,10,3,10017.69,0
113584,637.0,1,1,19853.11,0
100627,554.0,2,1,27419.61,0
108197,489.0,4,2,48449.82,0
110406,497.0,2,1,86833.34,2
104429,695.0,6,2,17981.21,0
100743,724.0,4,2,4860.51,0
100664,745.0,6,4,1740.98,0
106893,468.0,5,2,11534.01,0
100400,598.0,1,0,19001.45,0
105968,542.0,1,1,20643.05,1
102404,697.0,7,5,32650.3,0
110478,640.0,1,0,46123.91,1
110919,533.0,4,2,33097.04,1
103559,643.0,4,2,24580.69,0
112916,629.0,1,0,52007.87,0
106351,670.0,5,0,23676.17,0
100349,613.0,6,1,5814.18,0
111856,597.0,3,2,53017.74,0
104981,787.0,11,5,34447.91,0
113159,697.0,3,1,13359.29,0
101951,620.0,4,2,17106.95,0
104840,509.0,2,2,24867.37,0
105239,672.0,5,3,5426.18,0
101837,386.0,0,0,142829.76,0
113203,442.0,1,1,36569.46,1
113406,619.0,2,0,9570.76,0
105561,604.0,4,0,48168.91,0
111346,615.0,6,2,70123.56,0
106450,564.0,5,4,23705.26,1
109720,541.0,4,1,29275.45,0
100313,462.0,2,1,13011.41,2
112981,586.0,5,4,45886.51,0
104242,584.0,4,3,41132.55,0
109448,757.0,5,0,21774.45,0
105440,646.0,5,1,27187.38,0
109371,588.0,3,1,8910.34,0
108406,682.0,8,4,8490.44,0
114259,613.0,3,1,32373.69,0
109831,429.0,2,1,50496.46,1
100706,664.0,3,1,6680.86,0
102577,673.0,2,1,0.0,0
113953,648.0,3,2,1791.64,0
101264,518.0,1,1,23703.17,1
114472,508.0,0,0,83603.01,0
109722,483.0,3,1,20360.65,3
103860,796.0,6,3,16442.0,0
102173,568.0,6,6,37649.69,1
111647,615.0,3,1,27540.33,0
107178,774.0,5,2,0.0,0
103343,705.0,6,2,25902.4,0
106954,685.0,4,2,20188.07,0
113452,613.0,2,1,16574.64,0
102531,567.0,6,3,15233.29,1
109998,718.0,5,2,7364.62,0
103388,606.0,5,2,30150.71,0
113246,453.0,2,1,12925.82,2
112646,731.0,7,3,1009.54,0
107259,614.0,2,2,22295.5,1
109903,557.0,4,2,32968.03,0
112600,481.0,5,3,15271.96,1
105345,680.0,4,1,12553.4,0
111864,692.0,5,1,9424.98,0
107400,477.0,3,1,60005.92,1
111184,586.0,6,5,16193.4,0
102376,602.0,4,3,10967.37,1
100353,662.0,4,3,17180.79,0
111145,477.0,1,1,9667.86,0
110438,575.0,2,1,16097.5,0
106287,642.0,0,0,10098.04,0
104095,656.0,3,1,16820.9,0
111863,658.0,7,1,132710.3,0
101235,566.0,2,1,31903.84,1
114969,690.0,1,1,15047.53,0
108291,690.0,3,2,0.0,0
106437,563.0,1,1,29000.33,0
108185,,0,0,23326.73,0
111328,454.0,1,1,35932.95,0
110265,460.0,1,1,69882.4,1
101687,494.0,3,2,45258.97,0
106297,486.0,2,1,18282.19,0
108369,777.0,10,1,7615.29,0
109138,653.0,4,1,8640.73,0
114508,585.0,7,4,33677.64,0
107759,527.0,4,1,2912.04,1
109870,515.0,3,2,37169.65,1
103568,619.0,5,4,17977.19,0
111587,675.0,4,1,18407.56,0
104586,603.0,3,1,24284.74,0
111896,502.0,6,4,43587.97,1
105688,561.0,6,1,44406.87,0
106574,551.0,7,3,37541.34,0
111837,619.0,2,2,15812.54,0
106572,618.0,3,1,14893.78,0
104262,654.0,3,2,8590.37,0
108235,626.0,4,3,4957.57,1
112106,624.0,6,1,15767.32,0
111183,561.0,4,4,42163.86,0
113610,437.0,0,0,14365.61,0
111177,595.0,4,2,13527.11,0
108103,683.0,5,2,3243.01,0
108478,480.0,2,2,15960.9,2
109544,641.0,3,3,12482.68,0
101063,535.0,1,1,26697.44,0
108555,565.0,6,3,18015.25,1
107624,584.0,2,1,70643.42,0
113016,652.0,5,1,26821.65,0
