id,age,gender,education,employment_type,annual_income,loan_amount,loan_term,purpose,home_ownership,dependents
112408,49,Male,High School,Salaried,34182.82,18176.2,60,Other,Own,1.0
111188,39,Female,Masters,Salaried,71401.25,34833.09,36,Auto,Own,1.0
110862,48,Female,Bachelors,Salaried,49535.82,3419.15,48,Wedding,Own,2.0
114576,62,Male,Bachelors,Contract,41755.54,4221.86,84,Wedding,Mortgage,3.0
114325,58,Male,Masters,Self-Employed,126416.23,12496.24,36,Business,Own,3.0
105215,39,Female,High School,Salaried,28906.35,14691.12,12,Debt Consolidation,Mortgage,0.0
102209,46,Male,High School,Contract,28130.61,19174.17,24,Business,Mortgage,0.0
101038,75,Female,High School,Salaried,44459.25,8894.95,48,Home Improvement,Mortgage,3.0
113543,40,Female,Bachelors,Salaried,51521.92,22999.72,84,Debt Consolidation,Rent,2.0
101232,50,Female,Masters,Self-Employed,199796.53,52530.87,24,Debt Consolidation,Mortgage,2.0
109776,41,Male,Masters,Salaried,43034.85,12111.89,48,Auto,Mortgage,0.0
111549,50,Female,Other,Self-Employed,49026.29,6503.51,48,Auto,Rent,2.0
101227,38,Female,High School,Contract,31787.2,4817.7,60,Wedding,Mortgage,1.0
107336,40,Male,Bachelors,Self-Employed,106777.5,21900.07,24,Auto,Mortgage,2.0
112628,48,Male,Masters,Self-Employed,69407.99,41677.99,24,Education,Rent,0.0
111778,43,Female,Doctorate,Self-Employed,120207.83,34919.77,36,Debt Consolidation,Other,3.0
101878,52,Male,Bachelors,Business Owner,68079.14,19159.66,24,Education,Other,1.0
112377,68,Male,High School,Salaried,27591.56,14618.26,60,Debt Consolidation,Own,0.0
111661,60,Female,Masters,Salaried,84042.41,10498.46,72,Business,Rent,3.0
106943,51,Male,Bachelors,Unemployed,19575.7,2597.93,48,Education,Rent,3.0
105313,47,Male,Masters,Contract,56644.13,7398.53,36,Debt Consolidation,Rent,3.0
112875,49,Female,Masters,Salaried,122099.26,22487.9,72,Debt Consolidation,Mortgage,0.0
104731,75,Male,Masters,Contract,103964.52,10348.84,60,Debt Consolidation,Mortgage,2.0
110306,47,Female,Bachelors,Salaried,44982.64,40787.83,24,Debt Consolidation,Rent,3.0
114370,52,Female,Bachelors,Salaried,49250.95,24182.65,36,Education,Mortgage,2.0
112630,63,Male,Bachelors,Self-Employed,,4155.13,24,Business,Rent,1.0
103084,46,Female,Bachelors,Contract,38475.52,17386.67,48,Other,Mortgage,1.0
112603,49,Male,Bachelors,Salaried,126261.35,34429.65,72,Debt Consolidation,Other,0.0
111686,33,Female,Bachelors,Business Owner,80458.01,22737.11,12,Home Improvement,Own,0.0
105929,43,Male,Bachelors,Self-Employed,38933.52,26031.2,60,Medical,Mortgage,2.0
111019,66,Male,Bachelors,Contract,81078.04,12716.57,48,Education,Own,3.0
114002,48,Female,Doctorate,Unemployed,38503.19,16260.02,84,Debt Consolidation,Rent,2.0
112143,44,Female,Masters,Contract,80427.54,5627.79,36,Auto,Rent,4.0
108120,65,Female,Bachelors,Salaried,49088.48,6728.86,24,Home Improvement,Mortgage,3.0
105254,42,Male,Bachelors,Salaried,37638.28,10130.99,60,Business,Mortgage,0.0
114019,67,Female,Other,Salaried,22444.42,6611.65,72,Home Improvement,Rent,1.0
110163,43,Female,High School,Self-Employed,,4362.13,60,Medical,Rent,2.0
101535,75,Male,Masters,Salaried,79351.71,28624.5,36,Debt Consolidation,Other,4.0
111937,39,Male,High School,Business Owner,38865.7,10857.95,36,Home Improvement,Rent,1.0
100870,58,Male,High School,Salaried,39987.2,15252.41,24,Other,Mortgage,0.0
102973,43,Male,Masters,Self-Employed,110339.75,43547.42,60,Medical,Own,1.0
103486,47,Female,Bachelors,Contract,78550.29,9295.02,48,Home Improvement,Rent,1.0
111687,65,Female,High School,Salaried,32501.13,32425.62,36,Debt Consolidation,Own,2.0
113220,67,Male,High School,Contract,32807.42,6918.04,48,Home Improvement,Own,5.0
110432,46,Male,Bachelors,Self-Employed,97203.5,57243.58,36,Wedding,Rent,0.0
111639,60,Female,Masters,Salaried,207144.97,37620.26,36,Debt Consolidation,Rent,4.0
114847,41,Female,High School,Self-Employed,56113.97,6820.48,36,Debt Consolidation,Own,1.0
109557,75,Male,High School,Business Owner,59785.82,32116.88,60,Business,Own,2.0
106506,54,Male,High School,Salaried,35125.33,11514.06,36,Home Improvement,Mortgage,3.0
106881,52,Male,Bachelors,Salaried,65970.7,25135.7,84,Vacation,Rent,2.0
104298,52,Male,Bachelors,Self-Employed,109581.86,33698.96,60,Business,Rent,3.0
111229,61,Female,Bachelors,Salaried,57841.16,25954.79,48,Home Improvement,Rent,1.0
100712,75,Female,High School,Business Owner,40642.43,19900.84,24,Debt Consolidation,Rent,1.0
104258,75,Female,Masters,Salaried,90267.32,21478.71,36,Debt Consolidation,Rent,2.0
114467,68,Female,High School,Salaried,55301.56,16564.85,36,Debt Consolidation,Mortgage,5.0
106763,68,Female,Bachelors,Salaried,70880.31,40713.93,24,Debt Consolidation,Rent,2.0
109370,64,Female,Bachelors,Salaried,61521.22,34784.2,60,Business,Mortgage,3.0
114347,37,Female,High School,Business Owner,47783.17,6426.55,36,Wedding,Rent,1.0
110524,41,Male,Bachelors,Salaried,51448.07,8383.62,60,Wedding,Mortgage,1.0
101156,47,Female,Bachelors,Salaried,58015.08,35398.63,60,Education,Own,1.0
111431,44,Female,High School,Contract,23928.3,15687.66,36,Debt Consolidation,Rent,2.0
111437,50,Male,Bachelors,Salaried,64881.46,21328.54,60,Business,Own,2.0
104795,65,Male,Masters,Salaried,103442.03,60377.31,36,Medical,Own,6.0
103627,35,Male,Masters,Business Owner,164146.43,16843.2,24,Business,Own,0.0
113111,46,Female,Doctorate,Contract,114099.32,46915.7,36,Debt Consolidation,Own,2.0
101402,72,Female,High School,Self-Employed,65166.45,2818.76,84,Wedding,Mortgage,2.0
100054,58,Male,Bachelors,Contract,58133.27,50246.69,48,Other,Mortgage,0.0
102317,47,Female,Bachelors,Self-Employed,51837.1,45030.77,12,Debt Consolidation,Rent,2.0
102984,68,Female,Bachelors,Self-Employed,72301.04,20989.16,72,Wedding,Mortgage,1.0
101225,49,Female,High School,Salaried,34211.05,8132.17,12,Other,Mortgage,3.0
113416,41,Male,Masters,Salaried,54493.43,6419.86,12,Debt Consolidation,Rent,0.0
103648,67,Female,High School,Salaried,25658.98,20188.29,36,Debt Consolidation,Rent,3.0
111324,55,Male,Bachelors,Salaried,64913.1,28962.15,48,Debt Consolidation,Rent,3.0
111948,51,Male,Bachelors,Business Owner,105012.81,44524.86,60,Debt Consolidation,Mortgage,2.0
100794,72,Female,Bachelors,Salaried,96554.09,7884.69,48,Medical,Rent,0.0
103173,51,Male,Bachelors,Salaried,40902.47,22777.01,48,Debt Consolidation,Mortgage,2.0
102912,75,Male,High School,Salaried,44022.58,4690.44,60,Business,Rent,3.0
108482,75,Female,High School,Business Owner,66917.99,11333.47,60,Vacation,Mortgage,2.0
111504,54,Female,High School,Salaried,26076.87,3092.84,36,Auto,Rent,3.0
102068,39,Male,High School,Salaried,27752.32,2924.93,60,Debt Consolidation,Rent,1.0
106622,66,Male,Bachelors,Salaried,49739.97,19120.83,12,Auto,Rent,5.0
109434,38,Female,High School,Business Owner,63312.1,32303.84,36,Debt Consolidation,Rent,0.0
113149,48,Female,High School,Salaried,50342.6,11873.72,60,Medical,Own,2.0
108488,47,Female,High School,Self-Employed,27096.85,2195.83,72,Home Improvement,Own,0.0
106398,53,Female,Bachelors,Contract,43059.2,13028.17,36,Auto,Rent,5.0
113051,40,Male,High School,Contract,41920.44,15386.63,60,Medical,Own,0.0
113742,57,Female,High School,Salaried,66059.05,27428.52,12,Other,Rent,6.0
109231,64,Male,Masters,Salaried,93202.64,34422.35,24,Medical,Mortgage,6.0
114556,49,Male,High School,Salaried,99064.15,18740.28,36,Wedding,Mortgage,4.0
106167,58,Male,Bachelors,Business Owner,47177.06,5612.72,36,Debt Consolidation,Own,2.0
104412,42,Female,Masters,Business Owner,146415.68,16819.39,48,Business,Rent,1.0
102901,75,Female,High School,Contract,64802.23,39835.87,24,Education,Own,2.0
107531,71,Female,Masters,Salaried,85789.13,56005.88,48,Home Improvement,Own,3.0
103179,75,Male,Bachelors,Salaried,48155.08,24894.03,48,Debt Consolidation,Mortgage,5.0
113915,71,Male,Bachelors,Salaried,74942.6,21244.01,24,Debt Consolidation,Mortgage,2.0
105977,51,Male,High School,Self-Employed,76867.04,28054.86,36,Vacation,Rent,2.0
102381,57,Male,Masters,Salaried,118808.4,59189.34,48,Medical,Rent,3.0
106013,75,Male,Bachelors,Self-Employed,140737.37,35769.63,12,Debt Consolidation,Own,1.0
103171,69,Female,Masters,Salaried,134019.63,38476.61,36,Auto,Rent,5.0
112160,42,Male,Bachelors,Self-Employed,63065.09,32745.42,72,Auto,Rent,2.0
104685,75,Male,Masters,Salaried,175170.69,47447.34,12,Home Improvement,Rent,5.0
112079,35,Male,Bachelors,Salaried,69321.24,32417.2,72,Debt Consolidation,Rent,0.0
114614,75,Female,Bachelors,Self-Employed,88084.28,25395.75,24,Education,Rent,1.0
112299,43,Male,Other,Contract,34282.14,21352.94,48,Business,Mortgage,1.0
112439,75,Male,Bachelors,Self-Employed,54027.71,5448.59,60,Education,Own,2.0
113662,49,Female,High School,Business Owner,41184.03,19050.19,36,Home Improvement,Rent,2.0
108385,43,Male,Bachelors,Contract,64581.54,32300.14,36,Business,Rent,4.0
110259,40,Male,High School,Salaried,44755.08,26201.2,72,Business,Mortgage,2.0
107713,64,Male,High School,Self-Employed,65697.61,23341.05,48,Debt Consolidation,Rent,1.0
110198,65,Male,Masters,Self-Employed,126668.15,58122.31,72,Debt Consolidation,Own,2.0
109418,61,Male,Masters,Business Owner,170045.64,91243.04,36,Auto,Rent,1.0
110351,57,Male,Masters,Salaried,89574.96,47818.22,72,Debt Consolidation,Own,3.0
109877,46,Male,Masters,Contract,100361.07,82556.2,36,Medical,Rent,4.0
110691,71,Female,High School,Salaried,25941.63,6648.68,36,Medical,Mortgage,6.0
101365,48,Female,Bachelors,Self-Employed,79756.85,12028.04,36,Home Improvement,Own,3.0
111919,35,Female,High School,Unemployed,8885.28,1252.89,24,Wedding,Rent,2.0
110502,57,Female,High School,Self-Employed,49263.39,24438.11,36,Auto,Mortgage,6.0
104206,45,Male,Doctorate,Self-Employed,142618.71,88577.26,60,Business,Rent,1.0
110736,33,Male,High School,Self-Employed,60698.64,35949.65,36,Debt Consolidation,Own,1.0
103947,38,Male,Bachelors,Salaried,62384.98,46586.24,48,Business,Mortgage,1.0
111997,37,Male,High School,Salaried,37594.31,23433.98,84,Auto,Rent,3.0
109658,40,Female,Bachelors,Business Owner,93988.14,35293.45,36,Home Improvement,Mortgage,0.0
112139,37,Male,Masters,Self-Employed,74210.07,46667.89,24,Debt Consolidation,Own,1.0
106651,40,Male,Bachelors,Unemployed,11866.52,6498.57,48,Medical,Mortgage,1.0
100896,44,Female,Bachelors,Self-Employed,52185.51,21618.4,12,Medical,Rent,2.0
103571,44,Male,Bachelors,Salaried,65624.17,13275.83,72,Wedding,Other,1.0
106938,56,Female,Masters,Self-Employed,107129.07,24251.97,60,Vacation,Rent,2.0
101130,32,Female,Masters,Salaried,71209.66,12093.74,24,Debt Consolidation,Own,1.0
111869,37,Female,Bachelors,Business Owner,76126.04,13678.98,12,Other,Rent,2.0
114484,45,Female,Bachelors,Contract,39002.02,30682.44,72,Home Improvement,Mortgage,0.0
113099,36,Female,Masters,Business Owner,193597.43,80293.77,72,Vacation,Rent,0.0
109550,27,Male,Masters,Salaried,161899.49,71243.1,72,Medical,Rent,0.0
110777,49,Female,Bachelors,Salaried,64092.61,35965.86,48,Home Improvement,Other,3.0
109509,32,Male,Masters,Business Owner,107660.94,59100.07,48,Auto,Mortgage,2.0
106299,38,Male,High School,Salaried,32529.69,13337.4,36,Debt Consolidation,Rent,1.0
110592,53,Female,High School,Business Owner,55561.51,5181.18,36,Home Improvement,Mortgage,3.0
110717,75,Female,Bachelors,Salaried,52883.69,8997.05,72,Home Improvement,Mortgage,1.0
110836,37,Male,Masters,Contract,67749.52,19430.9,72,Debt Consolidation,Rent,3.0
109489,62,Male,Bachelors,Salaried,46850.8,8798.03,12,Medical,Own,2.0
113691,48,Male,Bachelors,Salaried,56947.77,22255.79,36,Business,Mortgage,0.0
110697,52,Male,Masters,Unemployed,30433.77,13477.78,24,Debt Consolidation,Rent,0.0
112164,46,Male,Bachelors,Self-Employed,34198.25,6913.08,48,Debt Consolidation,Rent,1.0
109030,55,Female,High School,Salaried,23089.9,1462.58,60,Debt Consolidation,Rent,3.0
114727,32,Male,Bachelors,Salaried,52320.73,10294.25,72,Home Improvement,Other,2.0
108825,48,Female,High School,Contract,33269.74,21370.43,36,Business,Own,
103892,67,Female,High School,Salaried,42161.7,8923.04,12,Business,Rent,3.0
109581,39,Male,Bachelors,Salaried,59968.77,27608.23,36,Debt Consolidation,Rent,2.0
101947,69,Female,Bachelors,Salaried,85724.61,44663.83,60,Home Improvement,Mortgage,2.0
112217,58,Female,Masters,Business Owner,201935.53,13741.46,36,Home Improvement,Mortgage,1.0
108246,57,Female,Bachelors,Salaried,69869.69,13090.74,84,Debt Consolidation,Mortgage,
113936,49,Male,Bachelors,Salaried,103992.24,35162.21,36,Debt Consolidation,Rent,2.0
110986,70,Male,Bachelors,Self-Employed,82267.85,37519.22,48,Auto,Mortgage,2.0
101474,67,Male,Bachelors,Salaried,80737.11,46020.88,24,Vacation,Rent,1.0
108395,75,Male,Masters,Salaried,138583.26,89625.28,36,Debt Consolidation,Own,2.0
107255,44,Female,Bachelors,Contract,51290.01,22774.78,24,Debt Consolidation,Other,1.0
103865,42,Female,High School,Salaried,29935.39,7251.66,48,Medical,Mortgage,1.0
109725,39,Female,Masters,Contract,117191.72,27625.56,72,Business,Own,0.0
105566,42,Male,Bachelors,Salaried,64613.5,18666.56,60,Business,Rent,3.0
109215,69,Male,Masters,Salaried,223469.22,75046.72,36,Auto,Mortgage,4.0
106125,51,Female,High School,Salaried,40782.91,16009.8,36,Auto,Mortgage,3.0
113913,41,Female,High School,Contract,39615.54,13201.34,36,Medical,Rent,0.0
107873,56,Female,High School,Contract,57122.83,22816.71,48,Debt Consolidation,Mortgage,1.0
106821,50,Female,Bachelors,Contract,52794.89,11119.68,72,Debt Consolidation,Mortgage,
114167,47,Female,Bachelors,Salaried,92278.53,10143.72,84,Medical,Mortgage,1.0
100442,57,Male,Other,Business Owner,77359.14,8254.87,48,Business,Own,1.0
100324,35,Female,Masters,Business Owner,126588.11,66247.84,60,Auto,Mortgage,2.0
102422,75,Male,Bachelors,Business Owner,61292.13,18930.64,60,Wedding,Own,1.0
107591,75,Female,Masters,Salaried,100111.82,28531.25,72,Medical,Own,2.0
107986,47,Female,Bachelors,Salaried,59912.99,3411.05,48,Auto,Rent,0.0
100076,49,Female,Bachelors,Self-Employed,120018.33,15164.85,60,Debt Consolidation,Rent,0.0
107325,67,Male,High School,Salaried,57846.25,12141.57,36,Debt Consolidation,Mortgage,0.0
105486,71,Male,Bachelors,Self-Employed,60104.53,37748.42,36,Debt Consolidation,Own,1.0
114431,60,Female,Bachelors,Salaried,59801.52,23537.09,24,Medical,Own,2.0
101660,38,Female,Bachelors,Contract,55354.28,41138.64,60,Auto,Mortgage,2.0
104608,59,Male,Masters,Contract,90204.97,80237.68,48,Education,Rent,2.0
100608,45,Female,High School,Self-Employed,40590.67,21861.1,84,Business,Own,0.0
108923,48,Male,Bachelors,Salaried,39054.6,5806.45,12,Home Improvement,Rent,1.0
113816,43,Female,Bachelors,Salaried,66565.27,33602.46,36,Debt Consolidation,Mortgage,4.0
107171,45,Female,Bachelors,Unemployed,13354.35,6075.86,48,Business,Other,0.0
114035,46,Male,Bachelors,Contract,34843.25,16734.22,36,Medical,Rent,1.0
108337,42,Female,Other,Business Owner,34673.13,7470.19,60,Home Improvement,Mortgage,0.0
107400,73,Male,High School,Business Owner,53933.09,17462.48,36,Business,Own,3.0
102323,35,Male,High School,Self-Employed,27634.86,4667.7,36,Wedding,Rent,2.0
107350,39,Male,High School,Business Owner,33762.58,9579.29,72,Home Improvement,Rent,1.0
107420,54,Other,Bachelors,Contract,52153.66,8594.93,24,Medical,Own,2.0
100698,40,Female,Bachelors,Business Owner,57765.6,30043.57,72,Debt Consolidation,Rent,1.0
104901,45,Female,Bachelors,Business Owner,76129.14,48293.66,48,Vacation,Mortgage,2.0
114700,66,Female,High School,Self-Employed,35474.02,15960.22,48,Debt Consolidation,Mortgage,6.0
100728,42,Female,High School,Salaried,31269.04,10094.87,36,Business,Own,0.0
113807,56,Female,High School,Salaried,35718.76,12744.96,12,Wedding,Mortgage,1.0
102395,62,Male,Masters,Self-Employed,129170.3,12404.22,60,Other,Rent,2.0
107340,64,Male,Masters,Salaried,108311.64,14625.93,60,Vacation,Rent,0.0
114670,39,Female,Bachelors,Self-Employed,65349.98,41475.59,12,Business,Other,1.0
109595,56,Female,Bachelors,Salaried,118651.97,52178.07,36,Education,Rent,1.0
109132,59,Female,Bachelors,Salaried,72569.99,28657.17,36,Auto,Rent,1.0
105582,40,Male,Doctorate,Salaried,76892.33,48131.39,24,Debt Consolidation,Mortgage,0.0
103180,55,Male,Masters,Salaried,134863.42,58061.8,48,Auto,Mortgage,4.0
113003,43,Female,Bachelors,Contract,25955.79,3376.27,60,Medical,Mortgage,0.0
100829,46,Other,Bachelors,Self-Employed,28793.54,15310.73,72,Debt Consolidation,Rent,1.0
111822,72,Female,Masters,Self-Employed,136486.42,113311.63,60,Wedding,Rent,5.0
112027,38,Male,Bachelors,Salaried,55185.17,11141.9,60,Medical,Rent,0.0
100630,54,Female,Bachelors,Salaried,117786.55,13675.6,60,Home Improvement,Mortgage,2.0
110324,69,Female,High School,Self-Employed,31083.3,7781.41,84,Home Improvement,Own,5.0
106260,66,Male,Bachelors,Business Owner,135864.3,79928.84,36,Debt Consolidation,Rent,2.0
114968,62,Male,Bachelors,Self-Employed,89096.54,62882.06,12,Debt Consolidation,Mortgage,4.0
110924,35,Male,Bachelors,Salaried,68309.2,29997.11,24,Wedding,Rent,1.0
105843,59,Male,Other,Self-Employed,59122.2,14602.73,12,Medical,Own,5.0
106670,62,Male,Bachelors,Salaried,95601.38,3277.99,48,Education,Own,3.0
104105,75,Female,Bachelors,Salaried,56778.6,9038.68,24,Debt Consolidation,Rent,1.0
101206,57,Female,Other,Self-Employed,,8057.16,60,Auto,Mortgage,0.0
105701,75,Male,Bachelors,Contract,39091.85,16159.47,84,Debt Consolidation,Rent,3.0
103425,68,Female,Bachelors,Salaried,88676.79,25250.83,48,Medical,Other,0.0
112021,58,Female,Bachelors,Salaried,93166.92,31550.29,36,Debt Consolidation,Own,4.0
102133,39,Male,High School,Self-Employed,30009.73,1461.34,48,Debt Consolidation,Own,1.0
107113,59,Male,Bachelors,Contract,147183.3,35598.18,60,Debt Consolidation,Rent,3.0
101938,60,Female,Masters,Salaried,113468.46,31758.85,24,Business,Own,3.0
100507,61,Female,Bachelors,Self-Employed,29896.7,9595.86,36,Home Improvement,Own,0.0
101863,30,Male,Bachelors,Salaried,51008.8,20742.91,60,Medical,Rent,0.0
113188,45,Female,High School,Salaried,48133.57,20175.81,36,Debt Consolidation,Mortgage,1.0
106509,41,Female,High School,Contract,36878.91,13479.78,60,Auto,Mortgage,1.0
108370,48,Female,Bachelors,Self-Employed,54236.46,40230.65,36,Education,Own,5.0
105064,75,Male,Masters,Self-Employed,86982.3,53254.04,12,Home Improvement,Rent,1.0
101334,71,Female,Bachelors,Salaried,62049.44,25485.1,36,Education,Mortgage,2.0
101393,75,Female,Masters,Contract,84629.65,13719.32,36,Medical,Mortgage,3.0
106317,51,Male,Masters,Salaried,111309.57,14657.18,48,Other,Mortgage,1.0
103199,75,Female,High School,Self-Employed,33758.47,12631.35,72,Business,Own,5.0
100456,50,Male,Bachelors,Self-Employed,69661.85,12907.62,48,Debt Consolidation,Mortgage,2.0
107242,44,Female,High School,Self-Employed,32415.83,14555.8,24,Debt Consolidation,Own,3.0
103208,71,Male,Bachelors,Unemployed,17000.31,4089.34,12,Education,Mortgage,0.0
101710,49,Male,Bachelors,Self-Employed,78061.16,37855.89,24,Home Improvement,Rent,1.0
110440,48,Male,High School,Salaried,21354.12,6798.5,84,Home Improvement,Own,1.0
111463,44,Male,High School,Contract,25085.34,17282.93,48,Medical,Rent,0.0
109125,63,Male,Bachelors,Self-Employed,44491.23,13882.85,24,Debt Consolidation,Other,1.0
106006,57,Male,Bachelors,Business Owner,77134.63,3702.8,36,Debt Consolidation,Mortgage,6.0
113298,32,Female,Bachelors,Salaried,40956.44,19429.73,36,Auto,Mortgage,1.0
106336,74,Male,High School,Salaried,40769.69,12663.25,72,Debt Consolidation,Rent,2.0
106014,53,Male,Bachelors,Salaried,36197.75,28529.16,36,Medical,Mortgage,1.0
114880,54,Female,Bachelors,Salaried,101761.41,26900.65,84,Home Improvement,Own,4.0
107052,51,Male,Bachelors,Contract,67797.95,15114.78,48,Business,Own,0.0
105498,75,Female,Bachelors,Salaried,92119.33,17153.05,60,Debt Consolidation,Rent,2.0
110966,59,Male,Masters,Self-Employed,115415.24,52993.14,24,Debt Consolidation,Rent,4.0
100704,75,Male,High School,Business Owner,29697.62,5516.34,36,Business,Rent,6.0
102657,67,Male,Other,Contract,31688.89,17168.99,48,Vacation,Mortgage,4.0
104214,30,Male,High School,Self-Employed,19458.33,5093.9,60,Debt Consolidation,Mortgage,0.0
104259,37,Female,Bachelors,Business Owner,55670.88,28743.9,36,Debt Consolidation,Rent,0.0
109706,47,Male,High School,Salaried,59492.68,12030.61,48,Debt Consolidation,Mortgage,0.0
100462,36,Female,Masters,Unemployed,13960.75,7796.17,60,Debt Consolidation,Mortgage,1.0
104772,45,Female,Bachelors,Salaried,96757.23,29306.89,60,Wedding,Mortgage,2.0
113130,75,Female,Bachelors,Self-Employed,,74442.5,36,Business,Mortgage,4.0
103132,43,Male,Bachelors,Salaried,62680.89,30430.29,72,Auto,Rent,1.0
112795,43,Female,Bachelors,Self-Employed,65282.37,14610.7,12,Debt Consolidation,Rent,1.0
103070,52,Male,Masters,Business Owner,150786.71,67570.72,72,Home Improvement,Own,2.0
110989,62,Male,Bachelors,Business Owner,132279.36,22726.84,36,Debt Consolidation,Rent,1.0
104243,43,Male,Bachelors,Salaried,57903.19,6020.72,60,Home Improvement,Own,1.0
105905,75,Female,High School,Self-Employed,54959.87,47029.02,36,Medical,Mortgage,1.0
105273,47,Male,High School,Self-Employed,48337.44,22693.74,36,Debt Consolidation,Mortgage,3.0
108229,64,Female,Bachelors,Self-Employed,86811.99,16325.57,72,Auto,Mortgage,5.0
107682,51,Female,Bachelors,Contract,141713.16,69141.87,24,Medical,Mortgage,2.0
100204,54,Male,High School,Self-Employed,39451.33,5430.1,12,Business,Rent,6.0
114681,53,Female,Bachelors,Self-Employed,70663.77,6455.3,72,Debt Consolidation,Rent,3.0
109535,53,Female,High School,Self-Employed,,14698.8,60,Debt Consolidation,Mortgage,1.0
102546,39,Male,Masters,Salaried,70548.07,3505.52,24,Vacation,Rent,3.0
107431,52,Female,Bachelors,Salaried,106386.92,47894.11,72,Home Improvement,Mortgage,2.0
112266,50,Male,High School,Self-Employed,90176.63,20759.6,24,Wedding,Rent,2.0
114344,32,Female,Masters,Contract,37592.6,13249.51,36,Business,Rent,2.0
108086,54,Male,Bachelors,Self-Employed,48945.34,30062.65,60,Medical,Mortgage,4.0
113132,70,Female,Bachelors,Self-Employed,66721.0,3930.43,48,Debt Consolidation,Rent,2.0
105174,62,Female,Bachelors,Self-Employed,104776.14,10092.4,36,Medical,Rent,4.0
103846,75,Male,Other,Self-Employed,63142.0,3803.33,48,Debt Consolidation,Mortgage,4.0
101900,55,Male,Bachelors,Salaried,116401.44,46012.77,60,Vacation,Rent,3.0
106258,64,Female,High School,Self-Employed,30633.2,12201.86,12,Other,Mortgage,3.0
101269,73,Female,High School,Salaried,38835.18,5460.75,48,Education,Mortgage,3.0
114214,72,Female,High School,Business Owner,40078.63,30298.25,84,Home Improvement,Own,1.0
104865,38,Female,High School,Salaried,30925.88,12551.84,36,Business,Own,1.0
102917,68,Male,Masters,Salaried,61650.73,21766.31,48,Medical,Rent,3.0
104667,65,Male,High School,Self-Employed,,15572.42,24,Debt Consolidation,Rent,4.0
110621,67,Male,Bachelors,Self-Employed,120879.61,85189.03,12,Debt Consolidation,Rent,2.0
101180,56,Male,Bachelors,Self-Employed,72750.13,29884.85,24,Home Improvement,Rent,2.0
109448,35,Female,High School,Salaried,31134.83,17757.8,36,Other,Rent,1.0
102851,51,Female,Doctorate,Self-Employed,96573.29,28992.2,24,Business,Rent,2.0
111242,51,Female,High School,Self-Employed,30448.73,14787.18,60,Other,Mortgage,2.0
100570,63,Female,Bachelors,Salaried,64737.47,4402.8,60,Debt Consolidation,Mortgage,0.0
101315,47,Female,Bachelors,Salaried,67811.77,32612.01,36,Business,Rent,0.0
111889,49,Male,High School,Self-Employed,59536.7,21568.72,60,Vacation,Rent,2.0
104551,43,Female,Bachelors,Salaried,55657.68,40745.74,24,Auto,Own,0.0
111784,47,Other,Bachelors,Salaried,71886.31,29318.18,24,Wedding,Rent,2.0
100948,75,Male,Bachelors,Business Owner,145591.75,75555.89,48,Other,Rent,4.0
102487,62,Female,Bachelors,Salaried,111020.62,39368.74,72,Auto,Own,3.0
107714,42,Male,Bachelors,Contract,28653.6,1388.85,60,Other,Rent,0.0
114733,72,Male,Bachelors,Business Owner,78252.55,7303.96,36,Wedding,Rent,3.0
108855,51,Male,Masters,Contract,87718.4,16906.03,36,Other,Mortgage,2.0
111610,49,Female,High School,Contract,31224.22,2290.05,24,Business,Rent,3.0
101972,54,Female,High School,Salaried,84328.83,42318.37,24,Medical,Rent,1.0
100053,60,Female,Bachelors,Salaried,167206.98,113468.6,72,Debt Consolidation,Rent,4.0
103497,59,Male,Bachelors,Unemployed,12951.7,4772.61,36,Home Improvement,Rent,3.0
114090,40,Male,Masters,Salaried,55177.24,16228.55,60,Business,Rent,1.0
110776,75,Female,High School,Contract,28671.38,7048.75,48,Other,Rent,1.0
108711,60,Female,Bachelors,Business Owner,99746.66,59061.0,24,Education,Mortgage,5.0
103012,73,Male,Bachelors,Salaried,68856.69,24831.62,12,Other,Rent,2.0
100944,40,Male,Other,Self-Employed,51477.89,24795.76,84,Debt Consolidation,Other,3.0
104207,37,Female,Other,Self-Employed,30017.98,13578.47,36,Home Improvement,Rent,0.0
112239,75,Female,Masters,Salaried,70829.52,15662.93,84,Auto,Mortgage,2.0
112334,54,Female,Doctorate,Self-Employed,162942.08,57406.11,36,Business,Rent,1.0
108577,68,Male,High School,Contract,43330.29,15935.44,36,Other,Mortgage,5.0
112740,57,Other,Bachelors,Unemployed,15125.2,5234.26,36,Debt Consolidation,Rent,1.0
114622,47,Other,High School,Unemployed,18273.12,10178.74,48,Other,Mortgage,1.0
106185,50,Male,Doctorate,Salaried,72485.82,51692.83,48,Debt Consolidation,Rent,1.0
110136,75,Female,Doctorate,Contract,169930.36,56126.39,48,Debt Consolidation,Mortgage,4.0
102554,60,Female,Bachelors,Salaried,38340.28,9729.6,24,Home Improvement,Own,3.0
103067,52,Male,Bachelors,Salaried,77880.75,10847.32,48,Auto,Own,6.0
106716,63,Female,High School,Salaried,45208.38,6713.25,36,Other,Own,1.0
103973,44,Female,Bachelors,Salaried,82376.07,14516.86,36,Medical,Rent,2.0
109435,42,Male,Bachelors,Self-Employed,53572.39,20580.42,60,Business,Mortgage,2.0
114340,43,Male,Bachelors,Contract,49403.4,7583.17,48,Education,Rent,1.0
107167,74,Female,Bachelors,Contract,77843.24,7503.79,48,Other,Mortgage,3.0
